station_id,station_code,station_name,sample_date,DOC,Color,NH4-N,NO3-N,TRP,POC,SPM,SiO2,Si,TOC,TOTN_EF_usikker,TOTN,TDP,PP,TOTP,TSM,UV_Abs_254nm,UV_Abs_410nm
40356,GLO1,"Glomma, Sarpsfossen",1999-06-20 00:00:00,,,16.0,262.0,5.0,,,2.7811621864,,3.36,,421.0,,,,5.4,,
40356,GLO1,"Glomma, Sarpsfossen",1999-06-27 00:00:00,,,8.0,353.0,6.0,,,2.5672266336,,3.29,,655.0,,,,5.2,,
40356,GLO1,"Glomma, Sarpsfossen",1999-07-31 00:00:00,,,10.0,189.0,2.4,,,2.5672266336,,3.44,,347.0,,,,3.9,,
40356,GLO1,"Glomma, Sarpsfossen",1999-08-29 00:00:00,,,22.0,177.0,1.02,,,2.5672266336,,2.92,,373.0,,,,1.7,,
40356,GLO1,"Glomma, Sarpsfossen",1999-09-28 00:00:00,,,48.0,640.0,29.0,,,2.9950977392,,3.94,,941.0,,,,17.5,,
40356,GLO1,"Glomma, Sarpsfossen",1999-10-26 00:00:00,,,33.0,356.0,12.4,,,4.0647755032,,5.04,,668.0,,,,4.6,,
40356,GLO1,"Glomma, Sarpsfossen",1999-11-28 00:00:00,,,23.0,565.0,1.8,,,9.8410354288,,5.09,,816.0,,,,23.3,,
40356,GLO1,"Glomma, Sarpsfossen",1999-12-26 00:00:00,,,76.0,671.0,28.0,,,5.34838882,,4.58,,1090.0,,,,109.0,,
40356,GLO1,"Glomma, Sarpsfossen",2000-01-22 00:00:00,,,34.0,415.0,7.4,,,4.4926466088,,4.06,,644.0,,,,5.3,,
40356,GLO1,"Glomma, Sarpsfossen",2000-02-29 00:00:00,,,85.0,661.0,2.3,,,5.7762599256,,3.43,,1310.0,,,,64.9,,
40356,GLO1,"Glomma, Sarpsfossen",2000-03-26 00:00:00,,,22.0,435.0,14.0,,,4.0647755032,,3.57,,653.0,,,,5.6,,
40356,GLO1,"Glomma, Sarpsfossen",2000-05-01 00:00:00,,,35.0,356.0,16.0,,,7.9156154536,,7.05,,684.0,,,,13.7,,
40356,GLO1,"Glomma, Sarpsfossen",2000-05-07 00:00:00,,,30.0,256.0,19.0,,,7.2738087952,,6.27,,552.0,,,,17.5,,
40356,GLO1,"Glomma, Sarpsfossen",2000-05-14 00:00:00,,,30.0,216.0,4.0,,,4.0647755032,,5.33,,519.0,,,,7.5,,
40356,GLO1,"Glomma, Sarpsfossen",2000-05-23 00:00:00,,,13.0,208.0,11.0,,,3.6369043976,,4.56,,502.0,,,,4.4,,
40356,GLO1,"Glomma, Sarpsfossen",2000-05-27 00:00:00,,,21.0,231.0,3.0,,,1.4333682038,,2.69,,536.0,,,,3.7,,
40356,GLO1,"Glomma, Sarpsfossen",2000-06-03 00:00:00,,,38.0,410.0,6.0,,,3.4229688448,,7.6,,635.0,,,,5.6,,
40356,GLO1,"Glomma, Sarpsfossen",2000-06-12 00:00:00,,,61.0,420.0,6.0,,,3.8508399504,,3.7,,635.0,,,,3.9,,
40356,GLO1,"Glomma, Sarpsfossen",2000-06-19 00:00:00,,,25.0,306.0,5.0,,,3.6369043976,,3.7,,463.0,,,,3.7,,
40356,GLO1,"Glomma, Sarpsfossen",2000-06-24 00:00:00,,,20.0,314.0,6.0,,,3.209033292,,3.1,,818.0,,,,3.0,,
40356,GLO1,"Glomma, Sarpsfossen",2000-07-27 00:00:00,,,16.0,190.0,2.0,,,3.4229688448,,3.3,,326.0,,,,4.5,,
40356,GLO1,"Glomma, Sarpsfossen",2000-08-30 00:00:00,,,18.0,162.0,3.0,,,3.209033292,,3.2,,699.0,,,,2.2,,
40356,GLO1,"Glomma, Sarpsfossen",2000-09-30 00:00:00,,,34.0,330.0,1.0,,,3.6369043976,,3.5,,470.0,,,,1.5,,
40356,GLO1,"Glomma, Sarpsfossen",2000-10-28 00:00:00,,,61.0,352.0,12.0,,,5.1344532672,,6.1,,582.0,,,,8.1,,
40356,GLO1,"Glomma, Sarpsfossen",2000-11-29 00:00:00,,,21.0,316.0,3.0,,,15.6172953544,,6.8,,591.0,,,,,,
40356,GLO1,"Glomma, Sarpsfossen",2000-12-28 00:00:00,,,20.0,288.0,6.0,,,5.9901954784,,6.2,,520.0,,,,6.1,,
40356,GLO1,"Glomma, Sarpsfossen",2001-02-15 00:00:00,,,54.0,384.0,3.0,,,4.7065821616,,4.4,,555.0,,,,2.2,,
40356,GLO1,"Glomma, Sarpsfossen",2001-03-06 00:00:00,,,39.0,350.0,1.0,,,4.7065821616,,3.5,,1127.0,,,,2.0,,
40356,GLO1,"Glomma, Sarpsfossen",2001-04-01 00:00:00,,,57.0,385.0,3.0,,,4.4926466088,,3.3,,618.0,,,,7.7,,
40356,GLO1,"Glomma, Sarpsfossen",2001-04-29 00:00:00,,,76.0,524.0,6.0,,,5.5623243728,,5.5,,803.0,,,,60.5,,
40356,GLO1,"Glomma, Sarpsfossen",2001-05-13 00:00:00,,,17.0,225.0,2.0,,,4.7065821616,,5.8,,521.0,,,,9.1,,
40356,GLO1,"Glomma, Sarpsfossen",2001-05-20 00:00:00,,,22.0,217.0,3.0,,,4.4926466088,,5.3,,402.0,,,,7.0,,
40356,GLO1,"Glomma, Sarpsfossen",2001-05-28 00:00:00,,,16.0,229.0,5.0,,,4.0647755032,,4.3,,457.0,,,,5.4,,
40356,GLO1,"Glomma, Sarpsfossen",2001-06-04 00:00:00,,,10.0,228.0,1.0,,,3.6369043976,,3.9,,443.0,,,,3.1,,
40356,GLO1,"Glomma, Sarpsfossen",2001-06-12 00:00:00,,,23.0,375.0,2.0,,,3.4229688448,,3.5,,559.0,,,,4.1,,
40356,GLO1,"Glomma, Sarpsfossen",2001-06-17 00:00:00,,,23.0,235.0,4.0,,,3.6369043976,,3.4,,398.0,,,,3.6,,
40356,GLO1,"Glomma, Sarpsfossen",2001-06-24 00:00:00,,,13.0,206.0,6.0,,,3.4229688448,,3.1,,422.0,,,,3.4,,
40356,GLO1,"Glomma, Sarpsfossen",2001-07-01 00:00:00,,,23.0,209.0,3.0,,,3.209033292,,3.5,,361.0,,,,2.9,,
40356,GLO1,"Glomma, Sarpsfossen",2001-07-24 00:00:00,,,12.0,205.0,1.0,,,1.989600641,,3.5,,347.0,,,,3.3,,
40356,GLO1,"Glomma, Sarpsfossen",2001-08-26 00:00:00,,,15.0,180.0,3.0,,,2.139355528,,4.1,,366.0,,,,2.8,,
40356,GLO1,"Glomma, Sarpsfossen",2001-09-24 00:00:00,,,17.0,261.0,3.0,,,2.9950977392,,5.5,,501.0,,,,4.4,,
40356,GLO1,"Glomma, Sarpsfossen",2001-10-29 00:00:00,,,31.0,485.0,25.0,,,4.278711056,,6.3,,696.0,,,,19.6,,
40356,GLO1,"Glomma, Sarpsfossen",2001-11-25 00:00:00,,,20.0,305.0,4.0,,,3.8508399504,,4.4,,409.0,,,,4.0,,
40356,GLO1,"Glomma, Sarpsfossen",2002-01-06 00:00:00,,,36.0,369.0,2.0,,,3.8508399504,,3.2,,483.0,,,,1.2,,
40356,GLO1,"Glomma, Sarpsfossen",2002-01-27 00:00:00,,,42.0,432.0,5.0,,,5.1344532672,,4.2,,564.0,,,,5.3,,
40356,GLO1,"Glomma, Sarpsfossen",2002-02-23 00:00:00,,,41.0,385.0,4.0,,,5.9901954784,,4.3,,603.0,,,,8.5,,
40356,GLO1,"Glomma, Sarpsfossen",2002-03-24 00:00:00,,,40.0,420.0,6.0,,,5.5623243728,,4.2,,594.0,,,,9.1,,
40356,GLO1,"Glomma, Sarpsfossen",2002-04-28 00:00:00,,,30.0,345.0,27.0,,,4.9205177144,,5.9,,550.0,,,,7.1,,
40356,GLO1,"Glomma, Sarpsfossen",2002-05-05 00:00:00,,,31.0,305.0,4.0,,,4.4926466088,,6.1,,492.0,,,,6.5,,
40356,GLO1,"Glomma, Sarpsfossen",2002-05-15 00:00:00,,,7.0,228.0,1.0,,,3.6369043976,,5.6,,409.0,,,,2.3,,
40356,GLO1,"Glomma, Sarpsfossen",2002-05-21 00:00:00,,,6.0,186.0,1.0,,,2.9950977392,,4.0,,342.0,,,,3.7,,
40356,GLO1,"Glomma, Sarpsfossen",2002-05-26 00:00:00,,,11.0,222.0,3.0,,,2.7811621864,,3.8,,364.0,,,,2.3,,
40356,GLO1,"Glomma, Sarpsfossen",2002-06-02 00:00:00,,,23.0,695.0,4.0,,,3.6369043976,,4.4,,895.0,,,,8.5,,
40356,GLO1,"Glomma, Sarpsfossen",2002-06-09 00:00:00,,,4.0,331.0,1.0,,,6.418066584,,3.9,,496.0,,,,3.8,,
40356,GLO1,"Glomma, Sarpsfossen",2002-06-19 00:00:00,,,13.0,323.0,2.0,,,2.5672266336,,2.9,,457.0,,,,4.1,,
40356,GLO1,"Glomma, Sarpsfossen",2002-06-26 00:00:00,,,5.0,330.0,2.0,,,2.5672266336,,3.3,,442.0,,,,2.9,,
40356,GLO1,"Glomma, Sarpsfossen",2002-07-28 00:00:00,,,18.0,265.0,5.0,,,3.4229688448,,4.9,,496.0,,,,10.5,,
40356,GLO1,"Glomma, Sarpsfossen",2002-09-04 00:00:00,,,10.0,174.0,2.0,,,1.8398457541,,3.6,,283.0,,,,2.1,,
40356,GLO1,"Glomma, Sarpsfossen",2002-09-25 00:00:00,,,15.0,260.0,2.0,,,1.9040264199,,2.8,,427.0,,,,2.1,,
40356,GLO1,"Glomma, Sarpsfossen",2002-10-30 00:00:00,,,23.0,478.0,5.0,,,3.4229688448,,4.1,,665.0,,,,4.9,,
40356,GLO1,"Glomma, Sarpsfossen",2002-11-27 00:00:00,,,44.0,385.0,2.0,,,3.4229688448,,3.6,,560.0,,,,2.2,,
40356,GLO1,"Glomma, Sarpsfossen",2003-01-29 00:00:00,,,60.0,680.0,5.0,,,6.418066584,,4.1,,811.0,,,,9.4,,
40356,GLO1,"Glomma, Sarpsfossen",2003-02-26 00:00:00,,,65.0,436.0,1.0,,,4.278711056,,3.6,,641.0,,,,1.2,,
40356,GLO1,"Glomma, Sarpsfossen",2003-03-26 00:00:00,,,44.0,729.0,2.0,,,6.2041310312,,3.6,,876.0,,,,6.5,,
40356,GLO1,"Glomma, Sarpsfossen",2003-04-30 00:00:00,,,43.0,577.0,2.0,,,4.7065821616,,5.7,,766.0,,,,10.7,,
40356,GLO1,"Glomma, Sarpsfossen",2003-05-14 00:00:00,,,42.0,476.0,3.0,,,4.4926466088,,6.6,,618.0,,,,7.4,,
40356,GLO1,"Glomma, Sarpsfossen",2003-05-21 00:00:00,,,27.0,321.0,5.0,,,4.0647755032,,7.2,,535.0,,,,8.4,,
40356,GLO1,"Glomma, Sarpsfossen",2003-05-28 00:00:00,,,17.0,422.0,1.0,,,3.6369043976,,6.0,,531.0,,,,12.1,,
40356,GLO1,"Glomma, Sarpsfossen",2003-06-04 00:00:00,,,12.0,261.0,1.0,,,2.7811621864,,4.9,,376.0,,,,5.9,,
40356,GLO1,"Glomma, Sarpsfossen",2003-06-11 00:00:00,,,17.0,277.0,1.0,,,2.3532910808,,4.1,,383.0,,,,5.0,,
40356,GLO1,"Glomma, Sarpsfossen",2003-06-18 00:00:00,,,10.0,269.0,1.0,,,2.3532910808,,3.6,,372.0,,,,3.8,,
40356,GLO1,"Glomma, Sarpsfossen",2003-06-25 00:00:00,,,30.0,448.0,1.0,,,32.09033292,,4.6,,674.0,,,,10.0,,
40356,GLO1,"Glomma, Sarpsfossen",2003-07-02 00:00:00,,,19.0,294.0,3.0,,,2.5672266336,,3.2,,444.0,,,,4.6,,
40356,GLO1,"Glomma, Sarpsfossen",2003-07-28 00:00:00,,,26.0,290.0,1.0,,,2.9950977392,,3.2,,419.0,,,,4.9,,
40356,GLO1,"Glomma, Sarpsfossen",2003-08-27 00:00:00,,,4.0,201.0,1.0,,,2.1179619727,,3.4,,345.0,,,,4.3,,
40356,GLO1,"Glomma, Sarpsfossen",2003-09-24 00:00:00,,,15.0,204.0,1.0,,,1.8826328646,,2.8,,341.0,,,,3.9,,
40356,GLO1,"Glomma, Sarpsfossen",2003-11-05 00:00:00,,,32.0,1710.0,6.0,,,5.9901954784,,5.1,,2060.0,,,,8.5,,
40356,GLO1,"Glomma, Sarpsfossen",2003-11-25 00:00:00,,,25.0,542.0,2.0,,,3.6369043976,,4.3,,654.0,,,,1.9,,
40356,GLO1,"Glomma, Sarpsfossen",2003-12-18 00:00:00,,,29.0,553.0,2.0,,,3.4229688448,,3.9,,663.0,,,,7.9,,
40356,GLO1,"Glomma, Sarpsfossen",2004-01-10 00:00:00,,,52.0,540.0,10.0,,,4.5354337194,,4.3,,735.0,,,17.0,7.93,,
40356,GLO1,"Glomma, Sarpsfossen",2004-02-09 00:00:00,,,57.0,620.0,12.0,,,3.8722335057,,3.9,,845.0,,,20.0,3.75,,
40356,GLO1,"Glomma, Sarpsfossen",2004-03-08 00:00:00,,,38.0,355.0,2.0,,,3.3801817342,,3.2,,525.0,,,6.0,1.08,,
40356,GLO1,"Glomma, Sarpsfossen",2004-04-13 00:00:00,,,78.0,490.0,9.0,,,4.0433819479,,4.2,,825.0,,,18.0,6.52,,
40356,GLO1,"Glomma, Sarpsfossen",2004-05-10 00:00:00,,,12.0,205.0,10.0,,,3.7224786187,,4.7,,465.0,,,21.0,13.5,,
40356,GLO1,"Glomma, Sarpsfossen",2004-05-18 00:00:00,,,20.0,210.0,4.0,,,2.7811621864,,3.5,,450.0,,,12.0,6.1,,
40356,GLO1,"Glomma, Sarpsfossen",2004-05-28 00:00:00,,,12.0,225.0,2.0,,,2.6314072994,,3.2,,440.0,,,8.0,4.01,,
40356,GLO1,"Glomma, Sarpsfossen",2004-06-07 00:00:00,,,9.0,220.0,2.0,,,2.5458330783,,2.8,,405.0,,,7.0,3.03,,
40356,GLO1,"Glomma, Sarpsfossen",2004-06-18 00:00:00,,,12.0,265.0,3.0,,,2.3532910808,,2.2,,480.0,,,9.0,4.65,,
40356,GLO1,"Glomma, Sarpsfossen",2004-06-28 00:00:00,,,27.0,305.0,3.0,,,2.0687567956,,2.2,,505.0,,,8.0,3.34,,
40356,GLO1,"Glomma, Sarpsfossen",2004-07-05 00:00:00,,,19.0,375.0,4.0,,,2.4174717466,,2.7,,580.0,,,9.0,7.31,,
40356,GLO1,"Glomma, Sarpsfossen",2004-08-09 00:00:00,,,10.0,250.0,2.0,,,1.908305131,,2.4,,410.0,,,7.0,2.9,,
40356,GLO1,"Glomma, Sarpsfossen",2004-09-06 00:00:00,,,12.0,290.0,5.0,,,2.4602588572,,3.1,,510.0,,,10.0,5.3,,
40356,GLO1,"Glomma, Sarpsfossen",2004-10-04 00:00:00,,,12.0,295.0,4.0,,,3.2732139578,,5.9,,520.0,,,10.0,4.3,,
40356,GLO1,"Glomma, Sarpsfossen",2004-11-08 00:00:00,,,10.0,420.0,11.0,,,5.7976534809,,5.7,,760.0,,,25.0,14.9,,
40356,GLO1,"Glomma, Sarpsfossen",2004-12-06 00:00:00,,,48.0,920.0,29.0,,,5.2414210436,,5.0,,1205.0,,,50.0,20.7,,
40356,GLO1,"Glomma, Sarpsfossen",2005-01-10 00:00:00,,,18.0,680.0,52.0,,,5.0488790461,,5.0,,875.0,,,88.0,66.5,,
40356,GLO1,"Glomma, Sarpsfossen",2005-02-07 00:00:00,,,27.0,385.0,6.0,,,4.0861690585,,4.3,,595.0,,,10.0,5.25,,
40356,GLO1,"Glomma, Sarpsfossen",2005-03-07 00:00:00,,,24.0,330.0,3.0,,,3.5513301765,,3.1,,480.0,,,6.0,1.64,,
40356,GLO1,"Glomma, Sarpsfossen",2005-04-04 00:00:00,,,10.0,425.0,4.0,,,4.0647755032,,3.6,,590.0,,,12.0,5.41,,
40356,GLO1,"Glomma, Sarpsfossen",2005-05-09 00:00:00,,,12.0,245.0,3.0,,,3.4229688448,,4.3,,445.0,,,11.0,5.81,,
40356,GLO1,"Glomma, Sarpsfossen",2005-05-20 00:00:00,,,10.0,220.0,3.0,,,3.3801817342,,4.3,,420.0,,,11.0,3.99,,
40356,GLO1,"Glomma, Sarpsfossen",2005-05-30 00:00:00,,,13.0,495.0,8.0,,,3.8508399504,,4.3,,700.0,,,16.0,10.4,,
40356,GLO1,"Glomma, Sarpsfossen",2005-06-06 00:00:00,,,14.0,505.0,5.0,,,3.7010850634,,4.5,,740.0,,,15.0,6.56,,
40356,GLO1,"Glomma, Sarpsfossen",2005-06-17 00:00:00,,,19.0,185.0,4.0,,,2.6528008547,,3.3,,385.0,,,15.0,4.45,,
40356,GLO1,"Glomma, Sarpsfossen",2005-06-27 00:00:00,,,39.0,200.0,8.0,,,2.9095235181,,2.9,,435.0,,,17.0,4.81,,
40356,GLO1,"Glomma, Sarpsfossen",2005-07-04 00:00:00,,,16.0,200.0,5.0,,,2.2035361938,,2.7,,395.0,,,11.0,3.77,,
40356,GLO1,"Glomma, Sarpsfossen",2005-08-08 00:00:00,,,12.0,165.0,2.0,,,2.2035361938,,2.4,,335.0,,,8.0,5.07,,
40356,GLO1,"Glomma, Sarpsfossen",2005-09-05 00:00:00,,,11.0,215.0,2.0,,,2.3746846361,,2.8,,350.0,,,7.0,2.58,,
40356,GLO1,"Glomma, Sarpsfossen",2005-10-10 00:00:00,,,22.0,295.0,2.0,,,2.6528008547,,2.9,,475.0,,,9.0,2.37,,
40356,GLO1,"Glomma, Sarpsfossen",2005-11-07 00:00:00,,,14.0,520.0,15.0,,,5.4339630411,,4.7,,690.0,,,31.0,17.8,,
40356,GLO1,"Glomma, Sarpsfossen",2005-12-05 00:00:00,,,13.0,415.0,7.0,,,4.3428917218,,5.8,,580.0,,,15.0,4.98,,
40356,GLO1,"Glomma, Sarpsfossen",2006-01-09 00:00:00,,,16.0,375.0,3.0,,,3.1448526262,,3.2,,485.0,,,7.0,1.61,,
40356,GLO1,"Glomma, Sarpsfossen",2006-02-07 00:00:00,,,32.0,365.0,3.0,,,3.4657559554,,3.3,,530.0,,,6.0,1.24,,
40356,GLO1,"Glomma, Sarpsfossen",2006-03-06 00:00:00,,,37.0,325.0,3.0,,,3.6369043976,,3.1,,485.0,,,6.0,1.59,,
40356,GLO1,"Glomma, Sarpsfossen",2006-04-11 00:00:00,,,50.0,620.0,15.0,,,4.3856788324,,4.2,,895.0,,,26.0,17.8,,
40356,GLO1,"Glomma, Sarpsfossen",2006-05-08 00:00:00,,,22.0,475.0,15.0,,,5.4339630411,,7.5,,750.0,,,28.0,16.4,,
40356,GLO1,"Glomma, Sarpsfossen",2006-05-22 00:00:00,,,21.0,420.0,9.0,,,3.5727237318,,5.2,,755.0,,,20.0,10.5,,
40356,GLO1,"Glomma, Sarpsfossen",2006-05-29 00:00:00,,,25.0,575.0,8.0,,,3.6369043976,,4.8,,905.0,,,19.0,9.53,,
40356,GLO1,"Glomma, Sarpsfossen",2006-06-06 00:00:00,,,5.0,280.0,4.0,,,3.2304268473,,4.5,,545.0,,,13.0,4.87,,
40356,GLO1,"Glomma, Sarpsfossen",2006-06-16 00:00:00,,,16.0,167.0,2.0,,,2.8453428522,,3.1,,375.0,,,8.0,3.95,,
40356,GLO1,"Glomma, Sarpsfossen",2006-06-26 00:00:00,,,10.0,250.0,3.0,,,2.5030459678,,2.7,,440.0,,,10.3,5.42,,
40356,GLO1,"Glomma, Sarpsfossen",2006-07-03 00:00:00,,,8.0,272.0,3.0,,,2.3960781914,,2.7,,460.0,,,8.7,2.87,,
40356,GLO1,"Glomma, Sarpsfossen",2006-08-07 00:00:00,,,11.0,175.0,2.0,,,1.8248702654,,2.4,,390.0,,,8.0,2.64,,
40356,GLO1,"Glomma, Sarpsfossen",2006-09-04 00:00:00,,,2.0,250.0,5.0,,,2.5458330783,,3.6,,485.0,,,13.0,6.11,,
40356,GLO1,"Glomma, Sarpsfossen",2006-10-09 00:00:00,,,7.0,530.0,15.0,,,3.6582979529,,4.7,,950.0,,,27.0,13.9,,
40356,GLO1,"Glomma, Sarpsfossen",2006-11-06 00:00:00,,,12.0,485.0,13.0,,,5.0060919355,,6.3,,780.0,,,25.0,13.2,,
40356,GLO1,"Glomma, Sarpsfossen",2006-12-04 00:00:00,,,22.0,400.0,20.0,,,5.498143707,,6.7,,735.0,,,33.0,18.7,,
40356,GLO1,"Glomma, Sarpsfossen",2007-01-08 00:00:00,,,30.0,390.0,14.0,,,4.7493692722,,4.7,,625.0,,,22.0,9.94,,
40356,GLO1,"Glomma, Sarpsfossen",2007-02-05 00:00:00,,,26.0,385.0,4.0,,,3.6582979529,,3.7,,530.0,,,7.0,2.46,,
40356,GLO1,"Glomma, Sarpsfossen",2007-03-05 00:00:00,,,39.0,360.0,2.0,,,3.5299366212,,2.9,,545.0,,,6.0,2.11,,
40356,GLO1,"Glomma, Sarpsfossen",2007-04-10 00:00:00,,,29.0,495.0,10.0,,,4.7065821616,,4.0,,645.0,,,14.0,8.06,,
40356,GLO1,"Glomma, Sarpsfossen",2007-05-07 00:00:00,,,16.0,260.0,6.0,,,3.7010850634,,4.6,,465.0,,,14.0,5.63,,
40356,GLO1,"Glomma, Sarpsfossen",2007-05-16 00:00:00,,,24.0,315.0,3.0,,,3.4657559554,,3.8,,480.0,,,12.0,4.34,,
40356,GLO1,"Glomma, Sarpsfossen",2007-05-25 00:00:00,,,11.0,270.0,4.0,,,3.1662461814,,3.3,,445.0,,,8.0,4.69,,
40356,GLO1,"Glomma, Sarpsfossen",2007-06-04 00:00:00,,,12.0,535.0,8.0,,,3.5085430659,,3.3,,700.0,,,15.0,6.38,,
40356,GLO1,"Glomma, Sarpsfossen",2007-06-15 00:00:00,,,13.0,280.0,3.0,,,2.6955879653,,2.6,,450.0,,,13.0,2.29,,
40356,GLO1,"Glomma, Sarpsfossen",2007-06-25 00:00:00,,,17.0,240.0,4.0,,,2.7169815206,,2.6,,470.0,,,11.0,5.21,,
40356,GLO1,"Glomma, Sarpsfossen",2007-07-09 00:00:00,,,19.0,385.0,15.0,,,3.358788179,,3.6,,585.0,,,26.0,12.6,,
40356,GLO1,"Glomma, Sarpsfossen",2007-08-06 00:00:00,,,4.0,295.0,3.0,,,2.6528008547,,2.8,,430.0,,,8.0,2.95,,
40356,GLO1,"Glomma, Sarpsfossen",2007-09-10 00:00:00,,,5.0,230.0,2.0,,,2.7811621864,,3.3,,395.0,,,6.0,1.56,,
40356,GLO1,"Glomma, Sarpsfossen",2007-10-08 00:00:00,,,4.0,290.0,2.0,,,2.8881299628,,2.9,,445.0,,,6.0,1.37,,
40356,GLO1,"Glomma, Sarpsfossen",2007-11-05 00:00:00,,,4.0,455.0,8.0,,,3.9792012821,,3.7,,655.0,,,15.0,6.43,,
40356,GLO1,"Glomma, Sarpsfossen",2007-12-09 00:00:00,,,2.0,545.0,16.0,,,4.5140401641,,4.2,,740.0,,,25.0,12.7,,
40356,GLO1,"Glomma, Sarpsfossen",2008-01-07 00:00:00,,,20.0,430.0,12.0,,,0.0427871106,,3.9,,650.0,,,19.0,10.5,,
40356,GLO1,"Glomma, Sarpsfossen",2008-02-11 00:00:00,,,7.0,575.0,16.0,,,4.8777306038,,4.8,,745.0,,,24.0,11.5,,
40356,GLO1,"Glomma, Sarpsfossen",2008-03-10 00:00:00,,,37.0,695.0,60.0,,,18.9332964228,,4.3,,870.0,,,88.0,82.6,,
40356,GLO1,"Glomma, Sarpsfossen",2008-04-07 00:00:00,,,49.0,425.0,24.0,,,5.883227702,,4.5,,725.0,,,38.0,26.9,,
40356,GLO1,"Glomma, Sarpsfossen",2008-05-05 00:00:00,,,22.0,275.0,20.0,,,4.7279757169,,5.8,,515.0,,,30.0,26.5,,
40356,GLO1,"Glomma, Sarpsfossen",2008-05-15 00:00:00,,,15.0,195.0,9.0,,,3.4015752895,,4.4,,370.0,,,17.0,13.1,,
40356,GLO1,"Glomma, Sarpsfossen",2008-05-26 00:00:00,,,22.0,280.0,3.0,,,3.1448526262,,3.7,,440.0,,,7.0,4.81,,
40356,GLO1,"Glomma, Sarpsfossen",2008-06-06 00:00:00,,,6.0,250.0,2.0,,,2.9737041839,,3.2,,400.0,,,7.0,4.24,,
40356,GLO1,"Glomma, Sarpsfossen",2008-06-16 00:00:00,,,13.0,305.0,6.0,,,2.7811621864,,2.8,,445.0,,,12.0,5.5,,
40356,GLO1,"Glomma, Sarpsfossen",2008-06-26 00:00:00,,,7.0,300.0,1.0,,,2.8667364075,,2.6,,470.0,,,8.0,3.38,,
40356,GLO1,"Glomma, Sarpsfossen",2008-07-07 00:00:00,,,12.0,265.0,2.3,,,2.6955879653,,2.2,,440.0,,,7.0,3.54,,
40356,GLO1,"Glomma, Sarpsfossen",2008-08-04 00:00:00,,,14.0,210.0,3.0,,,2.4388653019,,2.5,,420.0,,,10.0,3.95,,
40356,GLO1,"Glomma, Sarpsfossen",2008-09-08 00:00:00,,,10.0,275.0,5.0,,,2.9950977392,,4.2,,500.0,,,13.0,4.51,,
40356,GLO1,"Glomma, Sarpsfossen",2008-10-06 00:00:00,,,20.0,600.0,18.0,,,4.1717432796,,4.7,,925.0,,,36.0,12.7,,
40356,GLO1,"Glomma, Sarpsfossen",2008-11-09 00:00:00,,,18.0,425.0,31.0,,,5.2414210436,,5.6,,705.0,,,66.0,31.8,,
40356,GLO1,"Glomma, Sarpsfossen",2008-12-08 00:00:00,,,27.0,360.0,7.0,,,4.8991241591,,4.4,,570.0,,,19.0,5.64,,
40356,GLO1,"Glomma, Sarpsfossen",2009-01-05 00:00:00,,,20.0,415.0,4.0,,,3.9150206162,,3.9,,595.0,,,8.0,3.44,,
40356,GLO1,"Glomma, Sarpsfossen",2009-02-09 00:00:00,,,43.0,335.0,3.0,,,3.7866592846,,3.3,,545.0,,,7.0,1.35,,
40356,GLO1,"Glomma, Sarpsfossen",2009-03-09 00:00:00,,,51.0,360.0,4.0,,,3.8508399504,,3.0,,485.0,,,8.0,1.85,,
40356,GLO1,"Glomma, Sarpsfossen",2009-04-06 00:00:00,,,52.0,515.0,13.0,,,4.8563370486,,4.0,,745.0,,,26.0,25.7,,
40356,GLO1,"Glomma, Sarpsfossen",2009-05-04 00:00:00,,,27.0,225.0,11.0,,,4.6851886063,,6.3,,540.0,,,21.0,11.2,,
40356,GLO1,"Glomma, Sarpsfossen",2009-05-16 00:00:00,,,8.0,200.0,5.0,,,3.7224786187,,4.4,,425.0,,,10.0,4.33,,
40356,GLO1,"Glomma, Sarpsfossen",2009-05-25 00:00:00,,,7.0,225.0,2.0,,,3.0806719603,,3.4,,395.0,,,9.0,3.81,,
40356,GLO1,"Glomma, Sarpsfossen",2009-06-08 00:00:00,,,5.0,180.0,2.0,,,2.9950977392,,3.1,,380.0,,,9.0,2.96,,
40356,GLO1,"Glomma, Sarpsfossen",2009-06-18 00:00:00,,,5.0,200.0,3.0,,,2.7597686311,,2.7,,370.0,,,7.0,2.65,,
40356,GLO1,"Glomma, Sarpsfossen",2009-06-29 00:00:00,,,12.0,190.0,5.0,,,2.6528008547,,2.5,,360.0,,,21.0,3.22,,
40356,GLO1,"Glomma, Sarpsfossen",2009-07-06 00:00:00,,,14.0,205.0,4.0,,,2.6528008547,,2.4,,380.0,,,12.0,6.28,,
40356,GLO1,"Glomma, Sarpsfossen",2009-08-10 00:00:00,,,5.0,245.0,5.0,,,3.5513301765,,4.6,,475.0,,,13.0,4.52,,
40356,GLO1,"Glomma, Sarpsfossen",2009-09-07 00:00:00,,,7.0,290.0,11.0,,,3.893627061,,5.1,,580.0,,,21.0,8.73,,
40356,GLO1,"Glomma, Sarpsfossen",2009-10-05 00:00:00,,,4.0,255.0,1.0,,,3.1876397367,,3.7,,425.0,,,8.0,2.1,,
40356,GLO1,"Glomma, Sarpsfossen",2009-11-09 00:00:00,,,15.0,415.0,5.0,,,4.1717432796,,4.3,,630.0,,,12.0,4.86,,
