station_id,station_code,station_name,sample_date,DOC_mg/L C,Farge_mg Pt/l,NH4-N_µg/l,NO3-N_µg/l,PO4-P_µg/l,POC_µg/l C,STS_mg/l,SiO2_mg/l,TOC_mg/l,TOTN_µg/l,TOTP/F_µg/l P,TOTP_P_µg/l P,TOTP_µg/l,TSM_mg/l,UV-Abs. 254nm_Abs/cm,UV-Abs. 410nm_Abs/cm,POC_mg/L_new,POC_mg/l,DIN_μg/l,DON_µg/l
40355,NUM1,Numedalslågen v/E18,2012-01-04 00:00:00,,,13.0,360.0,27.0,,,4.7279757169,4.2,590.0,,,41.0,28.4,,,,,373.0,217.0
40355,NUM1,Numedalslågen v/E18,2012-02-06 00:00:00,,,38.0,295.0,6.0,,,3.4229688448,2.4,575.0,,,7.0,3.84,,,,,333.0,242.0
40355,NUM1,Numedalslågen v/E18,2012-03-05 00:00:00,,,45.0,320.0,27.0,,,4.5782208299,3.4,540.0,,,51.0,2.16,,,,,365.0,175.0
40355,NUM1,Numedalslågen v/E18,2012-04-02 00:00:00,,,16.0,160.0,4.0,,,3.4443624001,3.9,345.0,,,10.0,2.65,,,,,176.0,169.0
40355,NUM1,Numedalslågen v/E18,2012-05-07 00:00:00,,,13.0,150.0,4.0,,,3.1876397367,3.7,335.0,,,13.0,2.86,,,,,163.0,172.0
40355,NUM1,Numedalslågen v/E18,2012-06-06 00:00:00,,,20.0,110.0,1.0,,,2.6955879653,2.8,275.0,,,4.0,0.98,,,,,130.0,145.0
40355,NUM1,Numedalslågen v/E18,2012-07-04 00:00:00,,,9.0,130.0,3.0,,,2.9950977392,3.9,330.0,,,10.0,1.97,,,,,139.0,191.0
40355,NUM1,Numedalslågen v/E18,2012-08-07 00:00:00,,,13.0,105.0,9.0,,,3.0164912945,4.5,325.0,,,14.0,7.4,,,,,118.0,207.0
40355,NUM1,Numedalslågen v/E18,2012-09-05 00:00:00,,,17.0,77.0,2.0,,,2.6528008547,3.7,285.0,,,5.0,1.39,,,,,94.0,191.0
40355,NUM1,Numedalslågen v/E18,2012-10-04 00:00:00,,,18.0,205.0,18.0,,,4.4926466088,7.4,550.0,,,28.0,18.0,,,,,223.0,327.0
40355,NUM1,Numedalslågen v/E18,2012-11-07 00:00:00,,,19.0,285.0,6.0,,,4.4926466088,5.3,545.0,,,11.0,6.1,,,,,304.0,241.0
40355,NUM1,Numedalslågen v/E18,2012-12-06 00:00:00,,,29.0,180.0,2.0,,,3.6155108423,3.3,415.0,,,8.0,5.27,,,,,209.0,206.0
40355,NUM1,Numedalslågen v/E18,2013-01-03 10:25:00,3.8,,46.0,420.0,9.0,,,5.0916661566,4.1,660.0,,,14.0,2.37,,,,0.2999999999999998,466.0,194.0
40355,NUM1,Numedalslågen v/E18,2013-02-06 08:35:00,3.0,,155.0,225.0,28.0,,,3.743872174,3.7,1030.0,,,47.0,24.7,,,,0.7000000000000002,380.0,650.0
40355,NUM1,Numedalslågen v/E18,2013-03-06 08:40:00,1.9,,86.0,229.0,4.0,,,3.4015752895,2.2,495.0,,,9.0,2.72,,,,0.30000000000000027,315.0,180.0
40355,NUM1,Numedalslågen v/E18,2013-04-08 09:00:00,1.9,,96.0,295.0,5.0,,,3.4871495106,2.0,565.0,,,9.0,1.92,,,,0.10000000000000009,391.0,174.0
40355,NUM1,Numedalslågen v/E18,2013-05-06 00:00:00,5.3,,,,,,,,,,,,,,,,,,,
40355,NUM1,Numedalslågen v/E18,2013-05-06 09:45:00,,,23.0,230.0,5.0,,,3.9150206162,5.7,445.0,,,10.0,5.06,,,,,253.0,192.0
40355,NUM1,Numedalslågen v/E18,2013-05-24 12:10:00,,,12.0,270.0,18.0,,,3.743872174,6.7,490.0,,,26.0,17.5,,,,,282.0,208.0
40355,NUM1,Numedalslågen v/E18,2013-05-26 15:15:00,,,10.0,250.0,8.0,,,3.3160010684,6.0,470.0,,,15.0,7.57,,,,,260.0,210.0
40355,NUM1,Numedalslågen v/E18,2013-06-05 00:00:00,5.6,,,,,,,,,,,,,,,,,,,
40355,NUM1,Numedalslågen v/E18,2013-06-05 12:15:00,,,6.0,200.0,3.0,,,2.8881299628,6.0,450.0,,,9.0,3.09,,,,,206.0,244.0
40355,NUM1,Numedalslågen v/E18,2013-07-02 00:00:00,6.1,,,,,,,,,,,,,,,,,,,
40355,NUM1,Numedalslågen v/E18,2013-07-02 11:15:00,,,8.0,195.0,6.0,,,3.1448526262,6.3,430.0,,,9.0,4.78,,,,,203.0,227.0
40355,NUM1,Numedalslågen v/E18,2013-08-06 08:15:00,2.5,,31.0,140.0,2.0,,,2.2035361938,2.7,335.0,,,7.0,1.79,,,,0.20000000000000018,171.0,164.0
40355,NUM1,Numedalslågen v/E18,2013-09-04 11:30:00,2.5,,16.0,105.0,1.0,,,2.0366664627,2.7,270.0,,,2.0,1.06,,,,0.20000000000000018,121.0,149.0
40355,NUM1,Numedalslågen v/E18,2013-10-07 00:00:00,3.7,,,,,,,,,,,,,,,,,,,
40355,NUM1,Numedalslågen v/E18,2013-10-07 11:00:00,,,28.0,190.0,2.0,,,3.059278405,3.8,405.0,,,6.0,1.51,,,,,218.0,187.0
40355,NUM1,Numedalslågen v/E18,2013-11-06 00:00:00,6.4,,,,,,,,,,,,,,,,,,,
40355,NUM1,Numedalslågen v/E18,2013-11-06 11:00:00,,,11.0,244.0,5.0,,,4.128956169,6.9,505.0,,,15.0,4.39,,,,,255.0,250.0
40355,NUM1,Numedalslågen v/E18,2013-12-04 11:00:00,3.2,,48.0,200.0,10.0,,,3.3373946237,3.3,400.0,,,16.0,14.6,,,,0.09999999999999964,248.0,152.0
40355,NUM1,Numedalslågen v/E18,2014-01-06 12:00:00,,,16.0,370.0,21.0,,,5.1772403778,5.3,605.0,,,33.0,16.9,,,,,386.0,219.0
40355,NUM1,Numedalslågen v/E18,2014-02-05 11:30:00,,,46.0,400.0,5.0,,,4.4498594982,2.9,575.0,,,9.0,6.49,,,,,446.0,129.0
40355,NUM1,Numedalslågen v/E18,2014-03-05 11:00:00,,,32.0,435.0,6.0,,,4.663795051,3.7,655.0,,,13.0,6.11,,,,,467.0,188.0
40355,NUM1,Numedalslågen v/E18,2014-04-07 11:45:00,,,22.0,205.0,2.0,,,3.3373946237,3.4,375.0,,,4.0,1.8,,,,,227.0,148.0
40355,NUM1,Numedalslågen v/E18,2014-05-07 11:30:00,,,19.0,165.0,2.0,,,2.8667364075,3.5,350.0,,,6.0,1.98,,,,,184.0,166.0
40355,NUM1,Numedalslågen v/E18,2014-06-04 12:00:00,,,17.0,125.0,2.0,,,2.6314072994,3.4,275.0,,,5.0,1.39,,,,,142.0,133.0
40355,NUM1,Numedalslågen v/E18,2014-07-08 11:15:00,,,25.0,75.0,2.0,,,2.3105039702,2.4,245.0,,,6.0,1.88,,,,,100.0,145.0
40355,NUM1,Numedalslågen v/E18,2014-08-06 08:30:00,,,35.0,83.0,1.0,,,2.1607490833,2.6,260.0,,,3.0,0.94,,,,,118.0,142.0
40355,NUM1,Numedalslågen v/E18,2014-09-08 10:15:00,,,30.0,306.0,41.0,,,4.3001046113,7.3,735.0,,,55.0,19.1,,,,,336.0,399.0
40355,NUM1,Numedalslågen v/E18,2014-10-06 10:00:00,,,31.0,102.0,1.0,,,2.6528008547,3.1,310.0,,,5.0,1.54,,,,,133.0,177.0
40355,NUM1,Numedalslågen v/E18,2014-11-05 11:15:00,,,16.0,270.0,11.0,,,4.9419112697,7.4,545.0,,,19.0,8.53,,,,,286.0,259.0
40355,NUM1,Numedalslågen v/E18,2014-12-08 10:00:00,,,40.0,180.0,3.0,,,3.9150206162,3.9,380.0,,,6.0,2.16,,,,,220.0,160.0
40355,NUM1,Numedalslågen v/E18,2015-01-07 10:30:00,,,50.0,452.0,19.0,,,4.922,2.8,840.0,,,30.0,12.6,,,,,502.0,338.0
40355,NUM1,Numedalslågen v/E18,2015-02-09 10:00:00,,,34.0,218.0,2.0,,,3.9590000000000005,3.2,415.0,,,6.0,6.28,,,,,252.0,163.0
40355,NUM1,Numedalslågen v/E18,2015-03-09 11:00:00,,,24.0,240.0,10.0,,,4.1944,3.0,440.0,,,13.0,10.1,,,,,264.0,176.0
40355,NUM1,Numedalslågen v/E18,2015-04-07 10:00:00,,,31.0,290.0,3.0,,,4.8792,3.2,500.0,,,7.0,2.61,,,,,321.0,179.0
40355,NUM1,Numedalslågen v/E18,2015-05-05 08:50:00,,,25.0,100.0,2.0,,,3.0816,3.3,295.0,,,4.0,1.55,,,,,125.0,170.0
40355,NUM1,Numedalslågen v/E18,2015-06-08 09:00:00,,,14.0,230.0,4.0,,,2.7820000000000005,5.6,470.0,,,10.0,3.98,,,,,244.0,226.0
40355,NUM1,Numedalslågen v/E18,2015-07-07 09:30:00,,,29.0,58.0,2.0,,,2.4396,2.6,210.0,,,5.0,1.31,,,,,87.0,123.0
40355,NUM1,Numedalslågen v/E18,2015-08-05 10:00:00,,,24.0,95.0,3.0,,,2.7606,4.7,320.0,,,8.0,2.78,,,,,119.0,201.0
40355,NUM1,Numedalslågen v/E18,2015-09-07 08:00:00,,,15.0,130.0,14.0,,,3.4882,8.3,440.0,,,23.0,26.43,,,,,145.0,295.0
40355,NUM1,Numedalslågen v/E18,2015-10-05 09:50:00,,,25.0,150.0,2.0,,,3.6594,4.9,400.0,,,7.0,2.78,,,,,175.0,225.0
40355,NUM1,Numedalslågen v/E18,2015-11-09 11:00:00,,,31.0,290.0,11.0,,,4.622400000000001,5.1,560.0,,,21.0,10.0,,,,,321.0,239.0
40355,NUM1,Numedalslågen v/E18,2015-12-07 10:00:00,,,33.0,260.0,7.0,,,4.8792,4.6,525.0,,,12.0,5.2,,,,,293.0,232.0
40355,NUM1,Numedalslågen v/E18,2016-01-04 10:15:00,,,31.0,320.0,6.0,,,4.8792,4.1,540.0,,,11.0,3.37,,,,,351.0,189.0
40355,NUM1,Numedalslågen v/E18,2016-02-01 13:10:00,,,32.0,340.0,6.0,,,4.4726,3.2,545.0,,,9.0,2.82,,,,,372.0,173.0
40355,NUM1,Numedalslågen v/E18,2016-03-01 09:15:00,,,41.0,160.0,3.0,,,3.2314000000000003,2.2,325.0,,,6.0,2.48,,,,,201.0,124.0
40355,NUM1,Numedalslågen v/E18,2016-04-04 09:45:00,,,16.0,210.0,5.0,,,4.1944,5.2,420.0,,,9.0,3.88,,,,,226.0,194.0
40355,NUM1,Numedalslågen v/E18,2016-05-04 08:45:00,,,28.0,220.0,4.0,,,4.066,4.0,445.0,,,7.0,3.5,,,,,248.0,197.0
40355,NUM1,Numedalslågen v/E18,2016-06-06 10:15:00,,,20.0,85.0,4.0,,,2.9746,4.3,305.0,,,11.0,3.96,,,,,105.0,200.0
40355,NUM1,Numedalslågen v/E18,2016-07-06 10:00:00,,,17.0,57.0,1.0,,,2.568,3.7,235.0,,,5.0,3.4,,,,,74.0,161.0
40355,NUM1,Numedalslågen v/E18,2016-08-02 09:00:00,,,13.0,61.0,2.0,,,2.3968000000000003,3.4,250.0,,,5.0,1.45,,,,,74.0,176.0
40355,NUM1,Numedalslågen v/E18,2016-09-05 09:00:00,,,44.0,110.0,1.0,,,2.8248,4.2,330.0,,,5.0,1.6,,,,,154.0,176.0
40355,NUM1,Numedalslågen v/E18,2016-10-05 10:00:00,,,44.0,96.0,1.0,,,2.5252,3.1,295.0,,,4.0,1.07,,,,,140.0,155.0
40355,NUM1,Numedalslågen v/E18,2016-11-01 09:45:00,,,29.0,160.0,3.0,,,3.7022000000000004,5.3,410.0,,,7.0,2.02,,,,,189.0,221.0
40355,NUM1,Numedalslågen v/E18,2016-12-05 10:00:00,,,41.0,150.0,2.0,,,3.5096,4.3,395.0,,,5.0,1.47,,,,,191.0,204.0
40355,NUM1,Numedalslågen v/E18,2017-01-23 09:00:00,2.8,,39.0,200.0,2.0,,,3.3384000000000005,2.8,350.0,2.0,,6.0,1.72,0.102628,0.009692,,0.0,239.0,111.0
40355,NUM1,Numedalslågen v/E18,2017-02-06 10:30:00,,,33.0,140.0,4.0,,,2.7392000000000003,2.4,280.0,,,7.0,3.09,0.086482,0.008158,,,173.0,107.0
40355,NUM1,Numedalslågen v/E18,2017-03-06 11:00:00,,,39.0,340.0,7.0,,,4.1088000000000005,3.2,570.0,,,34.0,5.51,0.1175,0.010682,,,379.0,191.0
40355,NUM1,Numedalslågen v/E18,2017-04-03 08:30:00,5.1,,23.0,220.0,8.0,548.0,,4.173,5.1,450.0,3.0,,15.0,6.89,0.213916,0.021396,0.548,0.0,243.0,207.0
40355,NUM1,Numedalslågen v/E18,2017-05-02 11:00:00,4.4,,59.0,670.0,7.0,334.0,,3.9162000000000003,4.6,785.0,5.0,,14.0,7.21,0.168644,0.01585,0.334,0.1999999999999993,729.0,56.0
40355,NUM1,Numedalslågen v/E18,2017-06-06 13:00:00,3.4,,30.0,120.0,1.0,251.0,,2.9104000000000005,3.8,290.0,3.0,,6.0,2.23,0.131474,0.012694,0.251,0.3999999999999999,150.0,140.0
40355,NUM1,Numedalslågen v/E18,2017-07-03 10:15:00,3.2,,12.0,89.0,2.0,172.0,,2.6964,3.5,255.0,5.0,,6.0,1.45,0.131942,0.012416,0.172,0.2999999999999998,101.0,154.0
40355,NUM1,Numedalslågen v/E18,2017-08-07 11:00:00,3.1,,27.0,87.0,4.0,210.0,,2.1614,3.2,350.0,1.0,,7.0,3.55,0.124124,0.011188,0.21,0.10000000000000009,114.0,236.0
40355,NUM1,Numedalslågen v/E18,2017-09-05 14:30:00,3.2,,37.0,92.0,1.0,136.0,,2.5038,3.2,255.0,3.0,,5.0,1.22,0.123342,0.011342,0.136,0.0,129.0,126.0
40355,NUM1,Numedalslågen v/E18,2017-10-02 12:15:00,7.0,,2.0,320.0,56.0,2200.0,,4.5368,7.2,580.0,11.0,,76.0,26.06,0.278864,0.027688,2.2,0.20000000000000018,322.0,258.0
40355,NUM1,Numedalslågen v/E18,2017-11-06 13:15:00,5.9,,41.0,240.0,6.0,412.0,,4.3014,5.9,490.0,3.0,,12.0,2.01,0.235012,0.024296,0.412,0.0,281.0,209.0
40355,NUM1,Numedalslågen v/E18,2017-12-04 13:30:00,3.6,,42.0,210.0,8.0,215.0,,3.7664000000000004,3.6,425.0,2.0,,10.0,10.3,0.143436,0.0140056,0.215,0.0,252.0,173.0
40355,NUM1,Numedalslågen v/E18,2018-01-02 09:45:00,3.4,,22.0,300.0,4.0,218.0,,4.2158,3.4,535.0,3.0,,9.0,3.31,0.135048,0.013502,0.218,0.0,322.0,213.0
40355,NUM1,Numedalslågen v/E18,2018-02-06 10:00:00,2.8,,72.0,240.0,2.0,248.0,,3.531,2.9,515.0,2.0,,6.0,1.74,0.115872,0.011566,0.248,0.10000000000000009,312.0,203.0
40355,NUM1,Numedalslågen v/E18,2018-03-05 10:00:00,2.3,,80.0,180.0,4.0,372.0,,3.8948000000000005,2.2,465.0,2.0,,7.0,3.96,0.07761,0.007056,0.372,-0.09999999999999964,260.0,205.0
40355,NUM1,Numedalslågen v/E18,2018-04-03 09:00:00,2.1,,74.0,240.0,1.0,165.0,,3.21,2.2,465.0,,,5.0,1.46,0.076456,0.0064902,0.165,0.10000000000000009,314.0,151.0
40355,NUM1,Numedalslågen v/E18,2018-05-02 10:00:00,5.4,,14.0,250.0,9.0,464.0,,3.8520000000000003,5.4,495.0,2.0,,13.0,7.42,0.236628,0.024816,0.464,0.0,264.0,231.0
40355,NUM1,Numedalslågen v/E18,2018-06-04 09:20:00,3.2,,33.0,99.0,4.0,226.0,,2.8034000000000003,3.2,230.0,3.0,,7.0,2.61,0.128398,0.012242,0.226,0.0,132.0,98.0
40355,NUM1,Numedalslågen v/E18,2018-07-02 09:45:00,2.0,,20.0,65.0,1.0,,,2.14,2.1,180.0,2.0,,4.0,1.2,0.079444,0.006896,,0.10000000000000009,85.0,95.0
40355,NUM1,Numedalslågen v/E18,2018-08-06 09:00:00,2.1,,23.0,53.0,6.0,150.0,,1.9003200000000002,2.2,160.0,2.0,,6.0,1.2,0.07401,0.00665,0.15,0.10000000000000009,76.0,84.0
40355,NUM1,Numedalslågen v/E18,2018-09-10 09:00:00,4.61,,53.0,270.0,16.0,1010.0,,2.9532,5.07,510.0,5.0,,32.0,13.3,0.159986,0.01543,1.01,0.45999999999999996,323.0,187.0
40355,NUM1,Numedalslågen v/E18,2018-10-01 08:45:00,5.5,,58.0,130.0,1.0,239.0,,3.1886,5.5,280.0,2.0,,6.0,0.86,0.216242,0.021546,0.239,0.0,188.0,92.0
40355,NUM1,Numedalslågen v/E18,2018-11-05 11:00:00,4.1,,53.0,320.0,3.0,265.0,,3.7878000000000003,4.2,490.0,3.0,,7.0,2.29,0.161244,0.014684,0.265,0.10000000000000053,373.0,117.0
40355,NUM1,Numedalslågen v/E18,2018-12-03 09:30:00,5.2,,14.0,740.0,16.0,390.0,,5.029000000000001,5.3,1100.0,6.0,,22.0,10.8,0.204128,0.01929,0.39,0.09999999999999964,754.0,346.0
40355,NUM1,Numedalslågen v/E18,2019-01-07 11:00:00,2.9,,61.0,250.0,10.0,471.0,,3.5524,3.0,380.0,3.0,,14.0,4.93,0.107064,0.009566,0.471,0.10000000000000009,311.0,69.0
40355,NUM1,Numedalslågen v/E18,2019-02-04 10:15:00,3.3,,290.0,620.0,4.0,711.0,,4.494000000000001,3.4,860.0,2.0,,10.0,4.37,0.112538,0.009268,0.711,0.10000000000000009,910.0,-50.0
40355,NUM1,Numedalslågen v/E18,2019-03-04 12:00:00,3.8,,21.0,470.0,5.0,231.0,,4.1516,3.7,660.0,3.0,,9.0,3.21,0.147356,0.01392,0.231,-0.09999999999999964,491.0,169.0
40355,NUM1,Numedalslågen v/E18,2019-04-01 10:30:00,4.8,,2.0,460.0,10.0,500.0,,4.1516,4.8,630.0,3.0,,15.0,8.32,0.185396,0.01806,0.5,0.0,462.0,168.0
40355,NUM1,Numedalslågen v/E18,2019-05-06 10:00:00,4.1,,6.0,130.0,2.0,312.0,,3.0602,4.2,280.0,3.0,,7.0,3.79,0.185128,0.0184458,0.312,0.10000000000000053,136.0,144.0
40355,NUM1,Numedalslågen v/E18,2019-06-03 09:30:00,4.1,,20.0,150.0,3.0,247.0,,3.0602,4.3,300.0,2.0,,7.0,1.92,0.178214,0.017392,0.247,0.20000000000000018,170.0,130.0
40355,NUM1,Numedalslågen v/E18,2019-07-01 11:30:00,3.6,,22.0,130.0,3.0,215.0,,2.6322,3.7,250.0,2.0,,6.0,3.48,0.1436378,0.01341,0.215,0.10000000000000009,152.0,98.0
40355,NUM1,Numedalslågen v/E18,2019-08-05 10:00:00,2.3,,26.0,58.0,3.0,163.0,,2.2042,2.3,170.0,2.0,,6.0,1.59,0.078642,0.006648,0.163,0.0,84.0,86.0
40355,NUM1,Numedalslågen v/E18,2019-09-02 10:15:00,5.8,,44.0,200.0,3.0,323.0,,2.9318000000000004,5.6,390.0,6.0,,10.0,2.08,0.22244,0.021772,0.323,-0.20000000000000018,244.0,146.0
40355,NUM1,Numedalslågen v/E18,2019-10-07 09:30:00,5.5,,30.0,260.0,4.0,218.0,,3.6594,5.6,530.0,3.0,,9.0,2.8,0.2259,0.02247,0.218,0.09999999999999964,290.0,240.0
40355,NUM1,Numedalslågen v/E18,2019-11-04 11:00:00,5.8,,100.0,370.0,5.0,219.0,,4.4298,6.0,630.0,3.0,,10.0,2.97,0.24641,0.024944,0.219,0.20000000000000018,470.0,160.0
40355,NUM1,Numedalslågen v/E18,2019-12-02 12:00:00,6.3,,3.0,600.0,14.0,575.0,,5.3713999999999995,6.6,870.0,6.0,,22.0,8.12,0.256916,0.026808,0.575,0.2999999999999998,603.0,267.0
40355,NUM1,Numedalslågen v/E18,2020-01-13 12:40:00,4.2,,42.0,210.0,2.0,241.0,,3.7022000000000004,4.3,400.0,2.0,,7.0,3.8,0.16336,0.016022,0.241,0.09999999999999964,252.0,148.0
40355,NUM1,Numedalslågen v/E18,2020-02-03 14:00:00,4.2,,17.0,280.0,10.0,493.0,,4.2158,4.3,460.0,4.0,,11.0,6.58,0.175162,0.01783,0.493,0.09999999999999964,297.0,163.0
40355,NUM1,Numedalslågen v/E18,2020-03-02 14:20:00,3.2,,26.0,340.0,8.0,380.0,,4.0232,3.4,530.0,2.0,,11.0,4.31,0.1283578,0.012778,0.38,0.19999999999999973,366.0,164.0
40355,NUM1,Numedalslågen v/E18,2020-04-13 11:45:00,3.7,,14.0,140.0,3.0,209.0,,3.0602,3.8,260.0,2.0,,5.0,,0.167016,0.017308,0.209,0.09999999999999964,154.0,106.0
40355,NUM1,Numedalslågen v/E18,2020-05-04 09:20:00,4.6,,9.0,110.0,3.0,225.0,,2.9532,4.6,270.0,2.0,,5.0,1.66,0.191648,0.019796,0.225,0.0,119.0,151.0
40355,NUM1,Numedalslågen v/E18,2020-06-02 07:45:00,4.1,,2.0,71.0,2.0,341.0,,2.6536,4.4,180.0,3.0,,5.0,2.81,0.141292,0.013724,0.341,0.3000000000000007,73.0,107.0
40355,NUM1,Numedalslågen v/E18,2020-07-06 13:00:00,4.6,,2.0,65.0,7.0,576.0,,3.2528,4.7,240.0,5.0,,14.0,10.8,0.173868,0.0168018,0.576,0.10000000000000053,67.0,173.0
40355,NUM1,Numedalslågen v/E18,2020-08-03 14:40:00,6.1,,2.0,48.0,5.0,498.0,,2.7820000000000005,6.2,270.0,3.0,,12.0,3.58,0.243506,0.024346,0.498,0.10000000000000053,50.0,220.0
40355,NUM1,Numedalslågen v/E18,2020-09-07 00:00:00,,,6.0,74.0,1.0,356.0,,2.3968000000000003,2.8,200.0,1.0,,4.0,1.48,0.090616,0.008032,0.356,,80.0,120.0
40355,NUM1,Numedalslågen v/E18,2020-10-05 14:20:00,,,10.0,330.0,44.0,2468.0,,5.285800000000001,9.5,600.0,10.0,,68.0,,0.368098,0.035732,2.468,,340.0,260.0
40355,NUM1,Numedalslågen v/E18,2020-11-02 11:30:00,6.7,,5.0,330.0,14.0,591.0,,4.708000000000001,6.8,530.0,5.0,,25.0,6.26,0.289232,0.029256,0.591,0.09999999999999964,335.0,195.0
40355,NUM1,Numedalslågen v/E18,2020-12-07 12:15:00,3.7,,43.0,280.0,5.0,279.0,,4.494000000000001,3.7,480.0,4.0,,11.0,3.59,0.170254,0.016972,0.279,0.0,323.0,157.0
40355,NUM1,Numedalslågen v/E18,2021-01-20 10:30:00,3.1,21.0,100.0,210.0,4.0,389.0,2.4,3.57,3.4,440.0,1.5,,8.0,3.25,0.1155,0.010938,0.389,0.2999999999999998,310.0,130.0
40355,NUM1,Numedalslågen v/E18,2021-02-04 14:30:00,2.9,,97.0,180.0,3.0,650.0,3.5,3.42,3.0,480.0,0.9000000000000004,,6.0,2.15,0.109646,0.010508,0.65,0.10000000000000009,277.0,203.0
40355,NUM1,Numedalslågen v/E18,2021-03-01 15:00:00,3.8,23.0,160.0,280.0,6.0,956.0,5.4,4.07,4.6,840.0,2.5,,11.0,6.61,0.145604,0.0136798,0.956,0.7999999999999998,440.0,400.0
40355,NUM1,Numedalslågen v/E18,2021-04-06 10:30:00,5.1,46.0,8.0,270.0,4.0,351.0,4.6,3.92,5.1,420.0,3.2,,8.0,4.56,0.2237,0.02289,0.351,0.0,278.0,142.0
40355,NUM1,Numedalslågen v/E18,2021-05-03 08:15:00,4.4,32.0,4.0,150.0,3.0,294.0,2.3,3.42,4.3,340.0,2.1,,6.0,1.88,0.182324,0.018882,0.294,-0.10000000000000053,154.0,186.0
40355,NUM1,Numedalslågen v/E18,2021-06-07 08:45:00,4.0,32.0,38.0,180.0,3.0,217.0,2.5,2.91,3.9,310.0,1.0999999999999996,,6.0,2.28,0.151412,0.015096,0.217,-0.10000000000000009,218.0,92.0
40355,NUM1,Numedalslågen v/E18,2021-07-05 08:15:00,3.0,20.0,20.0,74.0,2.0,256.0,2.4,2.5,3.0,230.0,1.0,,5.0,2.07,0.11829,0.011482,0.256,0.0,94.0,136.0
40355,NUM1,Numedalslågen v/E18,2021-08-02 07:30:00,7.5,60.0,12.0,68.0,3.0,283.0,4.0,2.71,7.7,280.0,2.8,,10.0,2.49,0.321842,0.03234,0.283,0.20000000000000018,80.0,200.0
40355,NUM1,Numedalslågen v/E18,2021-09-06 08:15:00,3.0,20.0,22.0,69.0,2.0,514.0,1.9,2.44,3.1,210.0,2.4,,6.0,0.99,0.117196,0.01033,0.514,0.10000000000000009,91.0,119.0
40355,NUM1,Numedalslågen v/E18,2021-10-04 13:00:00,8.9,72.0,2.0,370.0,32.0,1336.0,48.9,5.12,9.2,650.0,7.0,,43.0,43.4,0.335056,0.033468,1.336,0.29999999999999893,372.0,278.0
40355,NUM1,Numedalslågen v/E18,2021-11-01 09:15:00,6.4,53.0,23.0,540.0,24.0,1736.0,19.7,5.88,6.6,870.0,7.0,,40.0,28.0,0.254198,0.025164,1.736,0.1999999999999993,563.0,307.0
40355,NUM1,Numedalslågen v/E18,2021-12-06 09:30:00,3.6,26.0,43.0,120.0,2.0,190.0,4.0,3.87,3.6,330.0,1.5,,5.0,1.34,0.1425018,0.01323,0.19,0.0,163.0,167.0
40355,NUM1,Numedalslågen v/E18,2022-01-09 16:00:00,2.8,19.0,110.0,250.0,3.0,1544.0,2.0,4.1,2.9,510.0,1.0,,7.0,5.74,0.101678,0.009462,1.544,0.10000000000000009,360.0,150.0
40355,NUM1,Numedalslågen v/E18,2022-02-07 10:00:00,2.5,18.0,2.0,260.0,2.0,165.0,1.6,3.61,2.6,410.0,2.0,,5.0,2.06,0.097812,0.009018,0.165,0.10000000000000009,262.0,148.0
40355,NUM1,Numedalslågen v/E18,2022-03-07 09:30:00,2.2,15.0,32.0,250.0,3.0,271.0,2.8,3.14,2.3,340.0,2.0,,7.0,2.77,0.085692,0.00773,0.271,0.09999999999999964,282.0,58.0
40355,NUM1,Numedalslågen v/E18,2022-04-04 10:00:00,4.0,34.0,2.0,350.0,3.0,185.0,3.9,4.43,4.2,400.0,1.0,,6.0,1.7,0.175806,0.01803,0.185,0.20000000000000018,352.0,48.0
40355,NUM1,Numedalslågen v/E18,2022-05-02 10:00:00,4.6,38.0,53.0,180.0,4.0,240.0,5.4,3.45,4.6,310.0,3.0,,8.0,3.58,0.194468,0.020964,0.24,0.0,233.0,77.0
40355,NUM1,Numedalslågen v/E18,2022-06-07 09:30:00,3.0,20.0,17.0,62.0,2.0,261.0,1.5,2.86,3.1,170.0,2.0,,5.0,1.41,0.11732,0.010568,0.261,0.10000000000000009,79.0,91.0
40355,NUM1,Numedalslågen v/E18,2022-07-04 09:00:00,2.2,12.0,18.0,50.0,1.0,292.0,2.0,2.24,2.3,150.0,0.0,,4.0,1.88,0.0739,0.006374,0.292,0.09999999999999964,68.0,82.0
40355,NUM1,Numedalslågen v/E18,2022-08-01 09:00:00,1.9,10.0,14.0,65.0,2.0,230.0,4.8,1.97,1.9,160.0,4.0,,10.0,3.31,0.056836,0.004442,0.23,0.0,79.0,81.0
40355,NUM1,Numedalslågen v/E18,2022-09-06 09:00:00,1.8,9.0,38.0,58.0,1.0,208.0,1.3,1.55,1.8,150.0,1.0,4.0,5.0,0.98,0.057358,0.005118,0.208,0.0,96.0,54.0
40355,NUM1,Numedalslågen v/E18,2022-10-03 09:30:00,8.9,58.0,26.0,380.0,6.0,845.0,6.7,4.02,8.9,630.0,9.0,8.0,17.0,7.23,0.3415,0.03308,0.845,0.0,406.0,224.0
40355,NUM1,Numedalslågen v/E18,2022-11-07 15:00:00,8.8,66.0,8.0,290.0,31.0,964.0,14.9,5.27,9.2,550.0,15.0,26.0,41.0,27.8,0.3810602,0.038962,0.964,0.3999999999999986,298.0,252.0
