sample_date,station_id,station_code,station_name,Farge_mg Pt/l,DIN_mg/l,PO4-P_µg/l,SiO2_mg/l,TOC_mg/l,TOTN_µg/l,TOTP/F_µg/l P,TOTP_P_µg/l P,TSM_mg/l
1990-01-11,40352,DRA1,Drammenselva v/Krokstadelva,,,0.5,,,350.0,,,0.8
1990-02-12,40352,DRA1,Drammenselva v/Krokstadelva,,,2.0,,,419.0,,,2.0
1990-03-13,40352,DRA1,Drammenselva v/Krokstadelva,,,1.5,,,405.0,,,1.4
1990-04-18,40352,DRA1,Drammenselva v/Krokstadelva,,,1.5,,,399.0,,,1.3
1990-05-21,40352,DRA1,Drammenselva v/Krokstadelva,,,0.5,,,317.0,,,1.7
1990-06-12,40352,DRA1,Drammenselva v/Krokstadelva,,,1.0,,,299.0,,,1.5
1990-07-13,40352,DRA1,Drammenselva v/Krokstadelva,,,5.0,,,296.0,,,1.4
1990-08-13,40352,DRA1,Drammenselva v/Krokstadelva,,,0.5,,,270.0,,,0.7
1990-09-10,40352,DRA1,Drammenselva v/Krokstadelva,,,3.0,,,245.0,,,1.0
1990-10-15,40352,DRA1,Drammenselva v/Krokstadelva,,,3.0,,,318.0,,,1.0
1990-11-13,40352,DRA1,Drammenselva v/Krokstadelva,,,1.0,,,371.0,,,0.9
1990-12-12,40352,DRA1,Drammenselva v/Krokstadelva,,,1.0,,,347.0,,,0.9
1991-01-21,40352,DRA1,Drammenselva v/Krokstadelva,,,2.0,,,395.0,,,1.01
1991-02-10,40352,DRA1,Drammenselva v/Krokstadelva,,,2.0,,,371.0,,,1.17
1991-03-08,40352,DRA1,Drammenselva v/Krokstadelva,,,0.5,,,381.0,,,1.12
1991-04-19,40352,DRA1,Drammenselva v/Krokstadelva,,,2.0,,,443.0,,,2.49
1991-05-13,40352,DRA1,Drammenselva v/Krokstadelva,,,1.0,,,374.0,,,1.37
1991-06-05,40352,DRA1,Drammenselva v/Krokstadelva,,,2.0,,,318.0,,,1.4
1991-07-12,40352,DRA1,Drammenselva v/Krokstadelva,,,2.0,,,326.0,,,1.32
1991-08-12,40352,DRA1,Drammenselva v/Krokstadelva,,,1.0,,,312.0,,,3.18
1991-09-09,40352,DRA1,Drammenselva v/Krokstadelva,,,1.0,,,356.0,,,1.33
1991-10-17,40352,DRA1,Drammenselva v/Krokstadelva,,,2.0,,2.29,296.0,,,1.93
1991-11-12,40352,DRA1,Drammenselva v/Krokstadelva,,,2.0,,,428.0,,,1.85
1991-12-09,40352,DRA1,Drammenselva v/Krokstadelva,,,3.0,,,416.0,,,1.98
1992-01-22,40352,DRA1,Drammenselva v/Krokstadelva,,,1.0,,,351.0,,,1.04
1992-02-10,40352,DRA1,Drammenselva v/Krokstadelva,,297.0,2.0,,,395.0,,,1.39
1992-03-10,40352,DRA1,Drammenselva v/Krokstadelva,,335.0,3.0,,,435.0,,,2.89
1992-04-06,40352,DRA1,Drammenselva v/Krokstadelva,,388.0,2.0,,,464.0,,,1.98
1992-05-07,40352,DRA1,Drammenselva v/Krokstadelva,,351.0,2.0,,,477.0,,,2.71
1992-06-11,40352,DRA1,Drammenselva v/Krokstadelva,,153.0,1.0,,2.9,308.0,,,2.51
1992-07-06,40352,DRA1,Drammenselva v/Krokstadelva,,185.0,1.0,,,330.0,,,1.39
1992-08-10,40352,DRA1,Drammenselva v/Krokstadelva,,123.0,2.0,,,282.0,,,2.11
1992-09-03,40352,DRA1,Drammenselva v/Krokstadelva,,160.0,1.0,,,293.0,,,1.84
1992-10-07,40352,DRA1,Drammenselva v/Krokstadelva,,203.0,0.5,,,335.0,,,0.68
1992-11-13,40352,DRA1,Drammenselva v/Krokstadelva,,893.0,3.0,,,1005.0,,,2.51
1992-12-01,40352,DRA1,Drammenselva v/Krokstadelva,,294.0,1.0,,,355.0,,,0.89
1993-01-13,40352,DRA1,Drammenselva v/Krokstadelva,,308.0,1.0,,,415.0,,,1.23
1993-02-15,40352,DRA1,Drammenselva v/Krokstadelva,,293.0,1.0,,,400.0,,,1.01
1993-03-15,40352,DRA1,Drammenselva v/Krokstadelva,,283.0,4.0,,2.3,405.0,,,5.18
1993-04-13,40352,DRA1,Drammenselva v/Krokstadelva,,283.0,2.0,,2.5,415.0,,,1.01
1993-05-19,40352,DRA1,Drammenselva v/Krokstadelva,,253.0,1.0,,2.8,355.0,,,1.74
1993-06-08,40352,DRA1,Drammenselva v/Krokstadelva,,231.0,1.0,,2.6,380.0,,,1.71
1993-07-05,40352,DRA1,Drammenselva v/Krokstadelva,,145.0,1.0,,2.8,315.0,,,1.22
1993-08-10,40352,DRA1,Drammenselva v/Krokstadelva,,160.0,0.5,,2.5,325.0,,,1.68
1993-09-12,40352,DRA1,Drammenselva v/Krokstadelva,,201.0,1.0,,2.8,375.0,,,1.46
1993-10-14,40352,DRA1,Drammenselva v/Krokstadelva,,312.0,2.0,,3.6,490.0,,,2.06
1993-11-10,40352,DRA1,Drammenselva v/Krokstadelva,,276.0,1.0,,3.6,410.0,,,0.81
1993-12-07,40352,DRA1,Drammenselva v/Krokstadelva,,356.0,1.0,,2.8,500.0,,,0.74
1994-01-17,40352,DRA1,Drammenselva v/Krokstadelva,,277.0,1.0,,,385.0,,,0.92
1994-02-17,40352,DRA1,Drammenselva v/Krokstadelva,,286.0,2.0,,,415.0,,,0.82
1994-03-14,40352,DRA1,Drammenselva v/Krokstadelva,,368.0,2.0,,2.4,460.0,,,1.39
1994-04-11,40352,DRA1,Drammenselva v/Krokstadelva,,559.0,5.0,,3.7,910.0,,,5.44
1994-05-10,40352,DRA1,Drammenselva v/Krokstadelva,,273.0,2.0,,2.6,405.0,,,3.35
1994-06-13,40352,DRA1,Drammenselva v/Krokstadelva,,262.0,2.0,,3.1,410.0,,,1.34
1994-07-18,40352,DRA1,Drammenselva v/Krokstadelva,,171.0,2.0,,3.1,395.0,,,3.07
1994-08-18,40352,DRA1,Drammenselva v/Krokstadelva,,186.0,2.0,,2.5,375.0,,,3.95
1994-09-12,40352,DRA1,Drammenselva v/Krokstadelva,,887.0,0.5,,4.5,1080.0,,,4.15
1994-10-17,40352,DRA1,Drammenselva v/Krokstadelva,,252.0,1.0,,2.9,395.0,,,4.38
1994-11-07,40352,DRA1,Drammenselva v/Krokstadelva,,358.0,0.5,,3.1,520.0,,,1.27
1994-12-07,40352,DRA1,Drammenselva v/Krokstadelva,,291.0,0.5,,3.1,405.0,,,0.82
1995-01-16,40352,DRA1,Drammenselva v/Krokstadelva,,307.0,0.5,,,430.0,,,1.43
1995-02-13,40352,DRA1,Drammenselva v/Krokstadelva,,328.0,0.5,2.4,,440.0,,,0.68
1995-03-16,40352,DRA1,Drammenselva v/Krokstadelva,,328.0,1.0,2.3,2.8,440.0,,,0.68
1995-04-13,40352,DRA1,Drammenselva v/Krokstadelva,,533.0,2.0,2.8,3.5,685.0,,,5.42
1995-05-08,40352,DRA1,Drammenselva v/Krokstadelva,,288.0,2.0,2.7,4.5,400.0,,,4.27
1995-06-02,40352,DRA1,Drammenselva v/Krokstadelva,,,9.0,,4.0,685.0,,,18.2
1995-06-04,40352,DRA1,Drammenselva v/Krokstadelva,,,7.0,,4.0,495.0,,,9.6
1995-06-06,40352,DRA1,Drammenselva v/Krokstadelva,,288.0,7.0,2.8,4.5,455.0,,,5.69
1995-06-08,40352,DRA1,Drammenselva v/Krokstadelva,,,6.0,2.7,4.5,515.0,,,10.1
1995-06-10,40352,DRA1,Drammenselva v/Krokstadelva,,,2.0,2.7,4.0,540.0,,,5.9
1995-06-12,40352,DRA1,Drammenselva v/Krokstadelva,,,2.0,2.6,3.9,435.0,,,4.8
1995-06-14,40352,DRA1,Drammenselva v/Krokstadelva,,,4.0,2.9,4.3,725.0,,,9.4
1995-06-16,40352,DRA1,Drammenselva v/Krokstadelva,,,2.0,3.0,4.1,575.0,,,5.6
1995-06-18,40352,DRA1,Drammenselva v/Krokstadelva,,,3.0,2.7,3.9,485.0,,,3.3
1995-06-20,40352,DRA1,Drammenselva v/Krokstadelva,,,2.0,2.8,4.0,480.0,,,2.6
1995-06-22,40352,DRA1,Drammenselva v/Krokstadelva,,,2.0,2.8,3.8,465.0,,,3.3
1995-06-24,40352,DRA1,Drammenselva v/Krokstadelva,,,1.0,,3.8,470.0,,,2.0
1995-06-26,40352,DRA1,Drammenselva v/Krokstadelva,,,0.5,,3.7,460.0,,,2.1
1995-06-28,40352,DRA1,Drammenselva v/Krokstadelva,,,2.0,2.6,3.8,445.0,,,2.1
1995-06-30,40352,DRA1,Drammenselva v/Krokstadelva,,,1.0,2.5,3.6,415.0,,,2.0
1995-07-05,40352,DRA1,Drammenselva v/Krokstadelva,,,1.0,,3.7,425.0,,,3.4
1995-07-13,40352,DRA1,Drammenselva v/Krokstadelva,,239.0,1.0,2.4,4.3,425.0,,,1.55
1995-07-21,40352,DRA1,Drammenselva v/Krokstadelva,,,1.0,,4.2,415.0,,,1.53
1995-07-27,40352,DRA1,Drammenselva v/Krokstadelva,,,0.5,,3.6,365.0,,,1.04
1995-08-02,40352,DRA1,Drammenselva v/Krokstadelva,,,0.5,,3.6,375.0,,,1.53
1995-08-09,40352,DRA1,Drammenselva v/Krokstadelva,,,0.5,,3.2,360.0,,,1.36
1995-08-16,40352,DRA1,Drammenselva v/Krokstadelva,,224.0,0.5,2.1,3.7,415.0,,,1.47
1995-08-23,40352,DRA1,Drammenselva v/Krokstadelva,,,1.0,,3.2,290.0,,,1.53
1995-08-31,40352,DRA1,Drammenselva v/Krokstadelva,,,0.5,,3.5,395.0,,,1.2
1995-09-19,40352,DRA1,Drammenselva v/Krokstadelva,,259.0,1.0,2.3,3.6,425.0,,,1.96
1995-10-10,40352,DRA1,Drammenselva v/Krokstadelva,,278.0,1.0,2.5,2.9,400.0,,,1.85
1995-11-15,40352,DRA1,Drammenselva v/Krokstadelva,,277.0,1.0,2.5,3.4,410.0,,,1.03
1995-12-11,40352,DRA1,Drammenselva v/Krokstadelva,,277.0,1.0,2.3,,420.0,,,0.79
1996-01-15,40352,DRA1,Drammenselva v/Krokstadelva,,264.0,1.0,2.1,,395.0,,,1.2
1996-02-13,40352,DRA1,Drammenselva v/Krokstadelva,,264.0,1.0,2.1,,365.0,,,1.13
1996-03-15,40352,DRA1,Drammenselva v/Krokstadelva,,281.0,1.0,2.2,,385.0,,,0.93
1996-04-14,40352,DRA1,Drammenselva v/Krokstadelva,,399.0,6.0,2.2,,570.0,,,6.76
1996-05-14,40352,DRA1,Drammenselva v/Krokstadelva,,330.0,2.0,2.3,4.2,475.0,,,3.04
1996-05-20,40352,DRA1,Drammenselva v/Krokstadelva,,367.0,3.0,2.4,3.6,520.0,,,3.12
1996-05-22,40352,DRA1,Drammenselva v/Krokstadelva,,365.0,2.0,2.5,3.6,520.0,,,1.69
1996-05-24,40352,DRA1,Drammenselva v/Krokstadelva,,302.0,1.0,,3.2,445.0,,,1.86
1996-05-26,40352,DRA1,Drammenselva v/Krokstadelva,,276.0,1.0,,3.1,410.0,,,1.67
1996-05-28,40352,DRA1,Drammenselva v/Krokstadelva,,251.0,1.0,2.2,3.2,385.0,,,1.51
1996-05-30,40352,DRA1,Drammenselva v/Krokstadelva,,241.0,1.0,,3.4,355.0,,,1.5
1996-06-01,40352,DRA1,Drammenselva v/Krokstadelva,,269.0,2.0,2.8,3.0,430.0,,,2.0
1996-06-03,40352,DRA1,Drammenselva v/Krokstadelva,,272.0,2.0,2.2,3.3,430.0,,,2.45
1996-06-05,40352,DRA1,Drammenselva v/Krokstadelva,,237.0,1.0,,3.5,250.0,,,2.4
1996-06-07,40352,DRA1,Drammenselva v/Krokstadelva,,263.0,1.0,,2.9,445.0,,,1.12
1996-06-09,40352,DRA1,Drammenselva v/Krokstadelva,,258.0,1.0,,3.5,425.0,,,1.2
1996-06-11,40352,DRA1,Drammenselva v/Krokstadelva,,243.0,1.0,1.9,3.1,380.0,,,2.22
1996-06-13,40352,DRA1,Drammenselva v/Krokstadelva,,238.0,0.0,,3.1,395.0,,,1.8
1996-06-15,40352,DRA1,Drammenselva v/Krokstadelva,,242.0,1.0,,3.3,390.0,,,2.0
1996-06-17,40352,DRA1,Drammenselva v/Krokstadelva,,243.0,1.0,1.8,3.4,390.0,,,1.79
1996-06-21,40352,DRA1,Drammenselva v/Krokstadelva,,231.0,1.0,,3.8,380.0,,,2.4
1996-06-29,40352,DRA1,Drammenselva v/Krokstadelva,,241.0,2.0,1.9,3.7,430.0,,,2.23
1996-07-06,40352,DRA1,Drammenselva v/Krokstadelva,,257.0,2.0,2.0,5.5,420.0,,,4.61
1996-07-22,40352,DRA1,Drammenselva v/Krokstadelva,,242.0,3.0,2.0,3.6,415.0,,,1.47
1996-08-13,40352,DRA1,Drammenselva v/Krokstadelva,,254.0,1.0,1.7,,455.0,,,1.78
1996-09-16,40352,DRA1,Drammenselva v/Krokstadelva,,262.0,1.0,2.0,,445.0,,,1.35
1996-10-17,40352,DRA1,Drammenselva v/Krokstadelva,,308.0,2.0,2.2,,460.0,,,1.02
1996-11-18,40352,DRA1,Drammenselva v/Krokstadelva,,651.0,3.0,2.7,,830.0,,,3.36
1996-12-13,40352,DRA1,Drammenselva v/Krokstadelva,,381.0,2.0,2.4,,510.0,,,0.97
1997-01-15,40352,DRA1,Drammenselva v/Krokstadelva,,301.0,1.0,2.1,,420.0,,,0.87
1997-02-13,40352,DRA1,Drammenselva v/Krokstadelva,,359.0,1.0,2.5,,470.0,,,0.95
1997-03-14,40352,DRA1,Drammenselva v/Krokstadelva,,443.0,2.0,2.6,,570.0,,,2.3
1997-04-15,40352,DRA1,Drammenselva v/Krokstadelva,,304.0,2.0,2.2,,435.0,,,1.87
1997-05-13,40352,DRA1,Drammenselva v/Krokstadelva,,318.0,2.0,2.6,,475.0,,,2.68
1997-06-17,40352,DRA1,Drammenselva v/Krokstadelva,,187.0,0.9,2.1,3.5,355.0,,,1.76
1997-07-14,40352,DRA1,Drammenselva v/Krokstadelva,,234.0,2.0,2.2,,415.0,,,1.73
1997-08-14,40352,DRA1,Drammenselva v/Krokstadelva,,185.0,0.9,2.0,,360.0,,,1.65
1997-09-14,40352,DRA1,Drammenselva v/Krokstadelva,,208.0,1.0,2.4,,380.0,,,1.22
1997-10-14,40352,DRA1,Drammenselva v/Krokstadelva,,270.0,1.0,2.2,,420.0,,,1.26
1997-11-15,40352,DRA1,Drammenselva v/Krokstadelva,,454.0,1.0,2.9,,600.0,,,2.02
1997-12-15,40352,DRA1,Drammenselva v/Krokstadelva,,420.0,5.0,3.0,,550.0,,,1.4
1998-01-16,40352,DRA1,Drammenselva v/Krokstadelva,,257.0,0.8,2.9,,335.0,,,1.8
1998-02-15,40352,DRA1,Drammenselva v/Krokstadelva,,308.0,0.8,2.4,,445.0,,,1.13
1998-03-15,40352,DRA1,Drammenselva v/Krokstadelva,,299.0,1.0,2.3,,415.0,,,1.45
1998-04-15,40352,DRA1,Drammenselva v/Krokstadelva,,371.0,1.0,2.6,,490.0,,,1.65
1998-05-16,40352,DRA1,Drammenselva v/Krokstadelva,,253.0,2.0,2.4,,390.0,,,1.97
1998-06-16,40352,DRA1,Drammenselva v/Krokstadelva,,251.0,1.0,2.3,,395.0,,,1.81
1998-07-15,40352,DRA1,Drammenselva v/Krokstadelva,,246.0,1.0,2.3,3.4,425.0,,,1.57
1998-08-16,40352,DRA1,Drammenselva v/Krokstadelva,,233.0,0.9,2.1,,415.0,,,0.98
1998-09-15,40352,DRA1,Drammenselva v/Krokstadelva,,282.0,3.0,2.7,,500.0,,,3.04
1998-10-14,40352,DRA1,Drammenselva v/Krokstadelva,,239.0,0.9,2.4,,420.0,,,0.78
1998-11-15,40352,DRA1,Drammenselva v/Krokstadelva,,325.0,1.0,2.8,,510.0,,,1.21
1998-12-15,40352,DRA1,Drammenselva v/Krokstadelva,,304.0,0.7,2.6,,425.0,,,0.67
1999-02-09,40352,DRA1,Drammenselva v/Krokstadelva,,423.0,1.8,2.5672266336,2.33,476.0,,,0.5
1999-02-23,40352,DRA1,Drammenselva v/Krokstadelva,,312.0,0.47,2.3532910808,2.27,353.0,,,0.5
1999-03-16,40352,DRA1,Drammenselva v/Krokstadelva,,304.0,0.47,2.139355528,2.28,393.0,,,0.5
1999-04-29,40352,DRA1,Drammenselva v/Krokstadelva,,305.0,3.2,2.5672266336,3.61,421.0,,,3.2
1999-05-20,40352,DRA1,Drammenselva v/Krokstadelva,,261.0,0.97,2.5672266336,3.44,403.0,,,0.8
1999-05-25,40352,DRA1,Drammenselva v/Krokstadelva,,222.0,5.3,2.5672266336,2.9,367.0,,,2.4
1999-06-01,40352,DRA1,Drammenselva v/Krokstadelva,,214.0,4.4,2.3532910808,2.96,356.0,,,1.9
1999-06-09,40352,DRA1,Drammenselva v/Krokstadelva,,220.0,1.9,2.7811621864,3.31,365.0,,,3.67
1999-06-14,40352,DRA1,Drammenselva v/Krokstadelva,,335.0,0.5,2.9950977392,4.13,491.0,,,4.62
1999-06-22,40352,DRA1,Drammenselva v/Krokstadelva,,228.0,1.8,2.3532910808,3.18,374.0,,,1.73
1999-06-29,40352,DRA1,Drammenselva v/Krokstadelva,,398.0,2.9,3.4229688448,4.82,653.0,,,20.6
1999-07-26,40352,DRA1,Drammenselva v/Krokstadelva,,187.0,0.5,2.3532910808,3.39,317.0,,,0.9
1999-08-30,40352,DRA1,Drammenselva v/Krokstadelva,,196.0,0.5,2.3532910808,3.6,373.0,,,0.5
1999-09-28,40352,DRA1,Drammenselva v/Krokstadelva,,274.0,2.0,2.3532910808,4.09,447.0,,,2.5
1999-10-26,40352,DRA1,Drammenselva v/Krokstadelva,,343.0,5.0,3.4229688448,3.55,577.0,,,4.6
1999-11-30,40352,DRA1,Drammenselva v/Krokstadelva,,293.0,4.3,2.5672266336,3.58,524.0,,,0.7
1999-12-16,40352,DRA1,Drammenselva v/Krokstadelva,,286.0,0.52,2.7811621864,3.03,453.0,,,0.5
2000-01-26,40352,DRA1,Drammenselva v/Krokstadelva,,297.0,1.8,2.9950977392,2.44,412.0,,,0.9
2000-02-23,40352,DRA1,Drammenselva v/Krokstadelva,,288.0,1.8,2.7811621864,2.33,379.0,,,0.9
2000-03-30,40352,DRA1,Drammenselva v/Krokstadelva,,284.0,1.8,2.3532910808,2.5,402.0,,,1.1
2000-04-27,40352,DRA1,Drammenselva v/Krokstadelva,,270.0,2.0,3.6369043976,3.68,488.0,,,2.3
2000-05-03,40352,DRA1,Drammenselva v/Krokstadelva,,262.0,8.3,4.278711056,3.83,505.0,,,9.1
2000-05-09,40352,DRA1,Drammenselva v/Krokstadelva,,260.0,1.0,2.9950977392,3.17,412.0,,,1.4
2000-05-15,40352,DRA1,Drammenselva v/Krokstadelva,,220.0,2.0,2.7811621864,3.03,446.0,,,1.2
2000-05-22,40352,DRA1,Drammenselva v/Krokstadelva,,395.0,2.0,2.5672266336,2.65,489.0,,,1.1
2000-05-30,40352,DRA1,Drammenselva v/Krokstadelva,,302.0,3.0,2.9950977392,3.3,536.0,,,2.5
2000-06-05,40352,DRA1,Drammenselva v/Krokstadelva,,270.0,2.0,3.209033292,2.9,485.0,,,0.8
2000-06-14,40352,DRA1,Drammenselva v/Krokstadelva,,,3.0,2.9950977392,3.3,468.0,,,0.5
2000-06-21,40352,DRA1,Drammenselva v/Krokstadelva,,253.0,2.0,2.7811621864,2.9,429.0,,,1.2
2000-06-27,40352,DRA1,Drammenselva v/Krokstadelva,,230.0,3.0,2.7811621864,3.3,476.0,,,1.6
2000-07-18,40352,DRA1,Drammenselva v/Krokstadelva,,217.0,3.0,2.7811621864,3.5,351.0,,,2.0
2000-08-30,40352,DRA1,Drammenselva v/Krokstadelva,,96.0,1.0,2.7811621864,3.3,677.0,,,2.4
2000-09-26,40352,DRA1,Drammenselva v/Krokstadelva,,213.0,4.0,2.7811621864,2.8,351.0,,,2.0
2000-10-31,40352,DRA1,Drammenselva v/Krokstadelva,,362.0,4.0,5.9901954784,6.4,635.0,,,28.5
2000-11-30,40352,DRA1,Drammenselva v/Krokstadelva,,332.0,5.0,3.8508399504,4.4,518.0,,,4.4
2000-12-17,40352,DRA1,Drammenselva v/Krokstadelva,,294.0,2.0,3.8508399504,4.1,427.0,,,1.6
2001-01-26,40352,DRA1,Drammenselva v/Krokstadelva,,215.0,1.0,3.6369043976,3.6,421.0,,,1.2
2001-02-22,40352,DRA1,Drammenselva v/Krokstadelva,,303.0,2.0,3.4229688448,2.5,411.0,,,0.6
2001-03-27,40352,DRA1,Drammenselva v/Krokstadelva,,292.0,3.0,3.209033292,2.7,390.0,,,0.9
2001-04-26,40352,DRA1,Drammenselva v/Krokstadelva,,404.0,8.0,4.9205177144,4.6,604.0,,,10.7
2001-05-03,40352,DRA1,Drammenselva v/Krokstadelva,,321.0,2.0,3.8508399504,4.1,519.0,,,3.9
2001-05-05,40352,DRA1,Drammenselva v/Krokstadelva,,230.0,1.0,3.209033292,3.7,394.0,,,1.7
2001-05-08,40352,DRA1,Drammenselva v/Krokstadelva,,302.0,1.0,3.209033292,4.5,486.0,,,2.9
2001-05-15,40352,DRA1,Drammenselva v/Krokstadelva,,210.0,3.0,3.209033292,3.4,383.0,,,6.6
2001-05-21,40352,DRA1,Drammenselva v/Krokstadelva,,233.0,1.0,3.209033292,3.4,372.0,,,3.7
2001-05-29,40352,DRA1,Drammenselva v/Krokstadelva,,247.0,6.0,3.209033292,3.8,380.0,,,2.2
2001-06-12,40352,DRA1,Drammenselva v/Krokstadelva,,235.0,1.0,3.4229688448,3.5,395.0,,,1.4
2001-06-18,40352,DRA1,Drammenselva v/Krokstadelva,,226.0,4.0,3.4229688448,3.3,387.0,,,1.9
2001-06-25,40352,DRA1,Drammenselva v/Krokstadelva,,164.0,3.0,3.209033292,3.3,324.0,,,2.4
2001-07-30,40352,DRA1,Drammenselva v/Krokstadelva,,184.0,2.0,1.6259102013,3.2,324.0,,,1.3
2001-08-27,40352,DRA1,Drammenselva v/Krokstadelva,,181.0,3.0,1.4333682038,3.9,380.0,,,1.3
2001-09-24,40352,DRA1,Drammenselva v/Krokstadelva,,203.0,1.0,2.139355528,4.1,349.0,,,1.9
2001-10-29,40352,DRA1,Drammenselva v/Krokstadelva,,256.0,2.0,2.9950977392,3.8,283.0,,,0.8
2001-11-22,40352,DRA1,Drammenselva v/Krokstadelva,,282.0,7.0,2.7811621864,3.3,344.0,,,1.3
2001-12-17,40352,DRA1,Drammenselva v/Krokstadelva,,321.0,3.0,2.9950977392,3.7,437.0,,,3.8
2002-01-28,40352,DRA1,Drammenselva v/Krokstadelva,,368.0,3.0,2.5672266336,2.7,400.0,,,1.0
2002-02-25,40352,DRA1,Drammenselva v/Krokstadelva,,412.0,8.0,2.5672266336,2.6,450.0,,,0.6
2002-03-18,40352,DRA1,Drammenselva v/Krokstadelva,,291.0,1.0,4.0647755032,2.5,450.0,,,0.9
2002-04-29,40352,DRA1,Drammenselva v/Krokstadelva,,251.0,8.0,2.5672266336,3.2,415.0,,,2.3
2002-05-07,40352,DRA1,Drammenselva v/Krokstadelva,,271.0,2.0,2.9950977392,3.6,478.0,,,1.8
2002-05-14,40352,DRA1,Drammenselva v/Krokstadelva,,143.0,1.0,2.5672266336,3.6,333.0,,,4.2
2002-05-22,40352,DRA1,Drammenselva v/Krokstadelva,,257.0,8.0,2.5672266336,3.1,382.0,,,1.4
2002-05-27,40352,DRA1,Drammenselva v/Krokstadelva,,241.0,1.0,2.5672266336,3.6,398.0,,,1.7
2002-06-04,40352,DRA1,Drammenselva v/Krokstadelva,,236.0,2.0,2.7811621864,3.8,366.0,,,2.6
2002-06-11,40352,DRA1,Drammenselva v/Krokstadelva,,256.0,1.0,2.5672266336,3.4,384.0,,,2.4
2002-06-20,40352,DRA1,Drammenselva v/Krokstadelva,,235.0,2.0,2.3532910808,3.5,397.0,,,1.6
2002-06-30,40352,DRA1,Drammenselva v/Krokstadelva,,203.0,2.0,2.139355528,3.6,359.0,,,1.3
2002-07-25,40352,DRA1,Drammenselva v/Krokstadelva,,198.0,3.0,2.0109941963,3.9,388.0,,,2.1
2002-08-27,40352,DRA1,Drammenselva v/Krokstadelva,,260.0,2.0,2.0965684174,3.6,390.0,,,1.4
2002-10-01,40352,DRA1,Drammenselva v/Krokstadelva,,189.0,1.0,1.6473037566,3.3,315.0,,,0.8
2002-10-30,40352,DRA1,Drammenselva v/Krokstadelva,,427.0,2.0,2.7811621864,3.5,571.0,,,1.3
2002-11-26,40352,DRA1,Drammenselva v/Krokstadelva,,304.0,22.0,2.5672266336,3.0,411.0,,,0.8
2003-01-27,40352,DRA1,Drammenselva v/Krokstadelva,,367.0,1.0,2.5672266336,3.1,470.0,,,0.9
2003-02-24,40352,DRA1,Drammenselva v/Krokstadelva,,270.0,1.0,2.139355528,2.4,399.0,,,
2003-03-24,40352,DRA1,Drammenselva v/Krokstadelva,,411.0,1.0,2.9950977392,3.2,570.0,,,2.8
2003-04-24,40352,DRA1,Drammenselva v/Krokstadelva,,423.0,1.0,2.9950977392,4.3,593.0,,,3.9
2003-05-06,40352,DRA1,Drammenselva v/Krokstadelva,,410.0,4.0,2.7811621864,4.3,523.0,,,2.4
2003-05-13,40352,DRA1,Drammenselva v/Krokstadelva,,359.0,3.0,2.7811621864,4.0,438.0,,,4.2
2003-05-20,40352,DRA1,Drammenselva v/Krokstadelva,,210.0,4.0,2.5672266336,3.8,339.0,,,1.9
2003-05-26,40352,DRA1,Drammenselva v/Krokstadelva,,400.0,1.0,2.7811621864,4.6,543.0,,,7.7
2003-06-03,40352,DRA1,Drammenselva v/Krokstadelva,,263.0,1.0,2.3532910808,3.4,350.0,,,2.9
2003-06-10,40352,DRA1,Drammenselva v/Krokstadelva,,269.0,1.0,2.5672266336,3.7,369.0,,,3.6
2003-06-16,40352,DRA1,Drammenselva v/Krokstadelva,,282.0,3.0,2.7811621864,3.7,380.0,,,1.7
2003-06-24,40352,DRA1,Drammenselva v/Krokstadelva,,261.0,1.0,2.3532910808,4.1,417.0,,,2.1
2003-06-30,40352,DRA1,Drammenselva v/Krokstadelva,,264.0,2.0,2.3532910808,4.1,389.0,,,1.7
2003-07-28,40352,DRA1,Drammenselva v/Krokstadelva,,217.0,1.0,2.3532910808,3.9,349.0,,,1.2
2003-08-25,40352,DRA1,Drammenselva v/Krokstadelva,,176.0,1.0,2.0537813069,4.3,304.0,,,1.0
2003-09-29,40352,DRA1,Drammenselva v/Krokstadelva,,263.0,1.0,2.0965684174,3.9,380.0,,,0.9
2003-10-27,40352,DRA1,Drammenselva v/Krokstadelva,,290.0,1.0,2.1179619727,3.0,390.0,,,0.7
2003-11-24,40352,DRA1,Drammenselva v/Krokstadelva,,340.0,1.0,2.5672266336,3.3,385.0,,,0.8
2003-12-22,40352,DRA1,Drammenselva v/Krokstadelva,,343.0,1.0,2.3532910808,3.2,420.0,,,1.4
2004-01-07,40352,DRA1,Drammenselva v/Krokstadelva,,267.0,1.0,2.6100137442,2.9,370.0,,,0.95
2004-02-04,40352,DRA1,Drammenselva v/Krokstadelva,,265.0,1.0,2.4388653019,2.7,350.0,,,0.33
2004-03-07,40352,DRA1,Drammenselva v/Krokstadelva,,252.0,1.0,2.3532910808,2.5,380.0,,,1.23
2004-04-12,40352,DRA1,Drammenselva v/Krokstadelva,,324.0,3.0,2.9309170734,3.3,465.0,,,5.8
2004-05-10,40352,DRA1,Drammenselva v/Krokstadelva,,206.0,6.0,2.5672266336,3.2,395.0,,,10.4
2004-05-18,40352,DRA1,Drammenselva v/Krokstadelva,,273.0,4.0,2.7597686311,3.1,435.0,,,8.87
2004-05-31,40352,DRA1,Drammenselva v/Krokstadelva,,231.0,1.0,2.4816524125,3.2,440.0,,,2.18
