sample_date,station_id,station_code,station_name,DOC_mg/L C,outlier_DOC_mg/L C,Farge_mg Pt/l,outlier_Farge_mg Pt/l,NH4-N_µg/l,outlier_NH4-N_µg/l,NO3-N_µg/l,outlier_NO3-N_µg/l,PO4-P_µg/l,outlier_PO4-P_µg/l,STS_mg/l,outlier_STS_mg/l,SiO2_mg/l,outlier_SiO2_mg/l,TOC_mg/l,outlier_TOC_mg/l,TOTN_µg/l,outlier_TOTN_µg/l,TOTP/F_µg/l P,outlier_TOTP/F_µg/l P,TOTP_P_µg/l P,outlier_TOTP_P_µg/l P,TSM_mg/l,outlier_TSM_mg/l,UV-Abs. 410nm_Abs/cm,outlier_UV-Abs. 410nm_Abs/cm
2010-01-07,40355,NUM1,Numedalslågen v/E18,,,,,40.0,False,200.0,False,2.0,False,,,3.2732139578,False,2.5,False,355.0,False,,,,,1.53,False,,
2010-02-04,40355,NUM1,Numedalslågen v/E18,,,,,40.0,False,220.0,False,1.0,False,,,2.9950977392,False,2.1,False,370.0,False,,,,,1.11,False,,
2010-03-04,40355,NUM1,Numedalslågen v/E18,,,,,88.0,False,280.0,False,16.0,False,,,3.7224786187,False,2.2,False,540.0,False,,,,,13.8,False,,
2010-04-07,40355,NUM1,Numedalslågen v/E18,,,,,33.0,False,715.0,False,9.0,False,,,5.5837179281,False,4.4,False,935.0,False,,,,,5.86,False,,
2010-05-06,40355,NUM1,Numedalslågen v/E18,,,,,18.0,False,185.0,False,2.0,False,,,3.4871495106,False,6.0,False,375.0,False,,,,,2.43,False,,
2010-06-02,40355,NUM1,Numedalslågen v/E18,,,,,25.0,False,175.0,False,1.0,False,,,3.2304268473,False,4.7,False,355.0,False,,,,,1.4,False,,
2010-07-06,40355,NUM1,Numedalslågen v/E18,,,,,17.0,False,74.0,False,4.0,False,,,2.4602588572,False,3.1,False,245.0,False,,,,,6.62,False,,
2010-08-04,40355,NUM1,Numedalslågen v/E18,,,,,19.0,False,69.0,False,5.0,False,,,2.289110415,False,5.0,False,250.0,False,,,,,3.35,False,,
2010-09-06,40355,NUM1,Numedalslågen v/E18,,,,,22.0,False,155.0,False,3.0,False,,,3.5299366212,False,7.0,False,375.0,False,,,,,1.85,False,,
2010-10-06,40355,NUM1,Numedalslågen v/E18,,,,,9.0,False,185.0,False,6.0,False,,,4.0861690585,False,6.1,False,470.0,False,,,,,6.24,False,,
2010-11-04,40355,NUM1,Numedalslågen v/E18,,,,,22.0,False,290.0,False,5.0,False,,,4.6210079405,False,6.0,False,560.0,False,,,,,4.4,False,,
2010-12-02,40355,NUM1,Numedalslågen v/E18,,,,,37.0,False,160.0,False,3.0,False,,,3.3373946237,False,2.9,False,340.0,False,,,,,2.11,False,,
2011-01-06,40355,NUM1,Numedalslågen v/E18,,,,,69.0,False,185.0,False,9.0,False,,,3.0806719603,False,3.1,False,615.0,False,,,,,5.45,False,,
2011-02-03,40355,NUM1,Numedalslågen v/E18,,,,,54.0,False,240.0,False,2.0,False,,,3.5513301765,False,3.9,False,515.0,False,,,,,8.27,False,,
2011-03-07,40355,NUM1,Numedalslågen v/E18,,,,,51.0,False,180.0,False,2.0,False,,,2.9950977392,False,2.0,False,340.0,False,,,,,1.02,False,,
2011-04-06,40355,NUM1,Numedalslågen v/E18,,,,,29.0,False,800.0,False,13.0,False,,,5.7976534809,False,5.4,False,1090.0,False,,,,,17.9,False,,
2011-05-09,40355,NUM1,Numedalslågen v/E18,,,,,47.0,False,225.0,False,5.0,False,,,3.0164912945,False,3.1,False,455.0,False,,,,,0.97,False,,
2011-06-07,40355,NUM1,Numedalslågen v/E18,,,,,20.0,False,130.0,False,2.0,False,,,2.8453428522,False,4.5,False,335.0,False,,,,,3.45,False,,
2011-07-05,40355,NUM1,Numedalslågen v/E18,,,,,6.0,False,115.0,False,2.0,False,,,3.1234590709,False,5.93,False,320.0,False,,,,,1.84,False,,
2011-08-03,40355,NUM1,Numedalslågen v/E18,,,,,13.0,False,105.0,False,3.0,False,,,3.1876397367,False,5.1,False,305.0,False,,,,,3.23,False,,
2011-09-05,40355,NUM1,Numedalslågen v/E18,,,,,45.0,False,195.0,False,5.0,False,,,4.0861690585,False,6.2,False,480.0,False,,,,,5.18,False,,
2011-10-05,40355,NUM1,Numedalslågen v/E18,,,,,22.0,False,175.0,False,2.0,False,,,3.5727237318,False,4.2,False,405.0,False,,,,,3.37,False,,
2011-11-03,40355,NUM1,Numedalslågen v/E18,,,,,21.0,False,195.0,False,2.0,False,,,3.7652657293,False,4.5,False,425.0,False,,,,,1.9,False,,
2011-12-06,40355,NUM1,Numedalslågen v/E18,,,,,26.0,False,270.0,False,5.0,False,,,4.3428917218,False,4.0,False,485.0,False,,,,,3.54,False,,
2012-01-04,40355,NUM1,Numedalslågen v/E18,,,,,13.0,False,360.0,False,27.0,False,,,4.7279757169,False,4.2,False,590.0,False,,,,,28.4,False,,
2012-02-06,40355,NUM1,Numedalslågen v/E18,,,,,38.0,False,295.0,False,6.0,False,,,3.4229688448,False,2.4,False,575.0,False,,,,,3.84,False,,
2012-03-05,40355,NUM1,Numedalslågen v/E18,,,,,45.0,False,320.0,False,27.0,False,,,4.5782208299,False,3.4,False,540.0,False,,,,,2.16,False,,
2012-04-02,40355,NUM1,Numedalslågen v/E18,,,,,16.0,False,160.0,False,4.0,False,,,3.4443624001,False,3.9,False,345.0,False,,,,,2.65,False,,
2012-05-07,40355,NUM1,Numedalslågen v/E18,,,,,13.0,False,150.0,False,4.0,False,,,3.1876397367,False,3.7,False,335.0,False,,,,,2.86,False,,
2012-06-06,40355,NUM1,Numedalslågen v/E18,,,,,20.0,False,110.0,False,1.0,False,,,2.6955879653,False,2.8,False,275.0,False,,,,,0.98,False,,
2012-07-04,40355,NUM1,Numedalslågen v/E18,,,,,9.0,False,130.0,False,3.0,False,,,2.9950977392,False,3.9,False,330.0,False,,,,,1.97,False,,
2012-08-07,40355,NUM1,Numedalslågen v/E18,,,,,13.0,False,105.0,False,9.0,False,,,3.0164912945,False,4.5,False,325.0,False,,,,,7.4,False,,
2012-09-05,40355,NUM1,Numedalslågen v/E18,,,,,17.0,False,77.0,False,2.0,False,,,2.6528008547,False,3.7,False,285.0,False,,,,,1.39,False,,
2012-10-04,40355,NUM1,Numedalslågen v/E18,,,,,18.0,False,205.0,False,18.0,False,,,4.4926466088,False,7.4,False,550.0,False,,,,,18.0,False,,
2012-11-07,40355,NUM1,Numedalslågen v/E18,,,,,19.0,False,285.0,False,6.0,False,,,4.4926466088,False,5.3,False,545.0,False,,,,,6.1,False,,
2012-12-06,40355,NUM1,Numedalslågen v/E18,,,,,29.0,False,180.0,False,2.0,False,,,3.6155108423,False,3.3,False,415.0,False,,,,,5.27,False,,
2013-01-03,40355,NUM1,Numedalslågen v/E18,3.8,False,,,46.0,False,420.0,False,9.0,False,,,5.0916661566,False,4.1,False,660.0,False,,,,,2.37,False,,
2013-02-06,40355,NUM1,Numedalslågen v/E18,3.0,False,,,155.0,False,225.0,False,28.0,False,,,3.743872174,False,3.7,False,1030.0,False,,,,,24.7,False,,
2013-03-06,40355,NUM1,Numedalslågen v/E18,1.9,False,,,86.0,False,229.0,False,4.0,False,,,3.4015752895,False,2.2,False,495.0,False,,,,,2.72,False,,
2013-04-08,40355,NUM1,Numedalslågen v/E18,1.9,False,,,96.0,False,295.0,False,5.0,False,,,3.4871495106,False,2.0,False,565.0,False,,,,,1.92,False,,
2013-05-06,40355,NUM1,Numedalslågen v/E18,5.3,False,,,,,,,0.0,False,,,,,,,,,,,,,,,,
2013-05-06,40355,NUM1,Numedalslågen v/E18,,,,,23.0,False,230.0,False,5.0,False,,,3.9150206162,False,5.7,False,445.0,False,,,,,5.06,False,,
2013-05-24,40355,NUM1,Numedalslågen v/E18,,,,,12.0,False,270.0,False,18.0,False,,,3.743872174,False,6.7,False,490.0,False,,,,,17.5,False,,
2013-05-26,40355,NUM1,Numedalslågen v/E18,,,,,10.0,False,250.0,False,8.0,False,,,3.3160010684,False,6.0,False,470.0,False,,,,,7.57,False,,
2013-06-05,40355,NUM1,Numedalslågen v/E18,5.6,False,,,,,,,0.0,False,,,,,,,,,,,,,,,,
2013-06-05,40355,NUM1,Numedalslågen v/E18,,,,,6.0,False,200.0,False,3.0,False,,,2.8881299628,False,6.0,False,450.0,False,,,,,3.09,False,,
2013-07-02,40355,NUM1,Numedalslågen v/E18,6.1,False,,,,,,,0.0,False,,,,,,,,,,,,,,,,
2013-07-02,40355,NUM1,Numedalslågen v/E18,,,,,8.0,False,195.0,False,6.0,False,,,3.1448526262,False,6.3,False,430.0,False,,,,,4.78,False,,
2013-08-06,40355,NUM1,Numedalslågen v/E18,2.5,False,,,31.0,False,140.0,False,2.0,False,,,2.2035361938,False,2.7,False,335.0,False,,,,,1.79,False,,
2013-09-04,40355,NUM1,Numedalslågen v/E18,2.5,False,,,16.0,False,105.0,False,1.0,False,,,2.0366664627,False,2.7,False,270.0,False,,,,,1.06,False,,
2013-10-07,40355,NUM1,Numedalslågen v/E18,3.7,False,,,,,,,0.0,False,,,,,,,,,,,,,,,,
2013-10-07,40355,NUM1,Numedalslågen v/E18,,,,,28.0,False,190.0,False,2.0,False,,,3.059278405,False,3.8,False,405.0,False,,,,,1.51,False,,
2013-11-06,40355,NUM1,Numedalslågen v/E18,6.4,False,,,,,,,0.0,False,,,,,,,,,,,,,,,,
2013-11-06,40355,NUM1,Numedalslågen v/E18,,,,,11.0,False,244.0,False,5.0,False,,,4.128956169,False,6.9,False,505.0,False,,,,,4.39,False,,
2013-12-04,40355,NUM1,Numedalslågen v/E18,3.2,False,,,48.0,False,200.0,False,10.0,False,,,3.3373946237,False,3.3,False,400.0,False,,,,,14.6,False,,
2014-01-06,40355,NUM1,Numedalslågen v/E18,,,,,16.0,False,370.0,False,21.0,False,,,5.1772403778,False,5.3,False,605.0,False,,,,,16.9,False,,
2014-02-05,40355,NUM1,Numedalslågen v/E18,,,,,46.0,False,400.0,False,5.0,False,,,4.4498594982,False,2.9,False,575.0,False,,,,,6.49,False,,
2014-03-05,40355,NUM1,Numedalslågen v/E18,,,,,32.0,False,435.0,False,6.0,False,,,4.663795051,False,3.7,False,655.0,False,,,,,6.11,False,,
2014-04-07,40355,NUM1,Numedalslågen v/E18,,,,,22.0,False,205.0,False,2.0,False,,,3.3373946237,False,3.4,False,375.0,False,,,,,1.8,False,,
2014-05-07,40355,NUM1,Numedalslågen v/E18,,,,,19.0,False,165.0,False,2.0,False,,,2.8667364075,False,3.5,False,350.0,False,,,,,1.98,False,,
2014-06-04,40355,NUM1,Numedalslågen v/E18,,,,,17.0,False,125.0,False,2.0,False,,,2.6314072994,False,3.4,False,275.0,False,,,,,1.39,False,,
2014-07-08,40355,NUM1,Numedalslågen v/E18,,,,,25.0,False,75.0,False,2.0,False,,,2.3105039702,False,2.4,False,245.0,False,,,,,1.88,False,,
2014-08-06,40355,NUM1,Numedalslågen v/E18,,,,,35.0,False,83.0,False,1.0,False,,,2.1607490833,False,2.6,False,260.0,False,,,,,0.94,False,,
2014-09-08,40355,NUM1,Numedalslågen v/E18,,,,,30.0,False,306.0,False,41.0,True,,,4.3001046113,False,7.3,False,735.0,False,,,,,19.1,False,,
2014-10-06,40355,NUM1,Numedalslågen v/E18,,,,,31.0,False,102.0,False,1.0,False,,,2.6528008547,False,3.1,False,310.0,False,,,,,1.54,False,,
2014-11-05,40355,NUM1,Numedalslågen v/E18,,,,,16.0,False,270.0,False,11.0,False,,,4.9419112697,False,7.4,False,545.0,False,,,,,8.53,False,,
2014-12-08,40355,NUM1,Numedalslågen v/E18,,,,,40.0,False,180.0,False,3.0,False,,,3.9150206162,False,3.9,False,380.0,False,,,,,2.16,False,,
2015-01-07,40355,NUM1,Numedalslågen v/E18,,,,,50.0,False,452.0,False,38.0,True,,,,,2.8,False,840.0,False,,,,,12.6,False,,
2015-02-09,40355,NUM1,Numedalslågen v/E18,,,,,34.0,False,218.0,False,4.0,False,,,,,3.2,False,415.0,False,,,,,6.28,False,,
2015-03-09,40355,NUM1,Numedalslågen v/E18,,,,,24.0,False,240.0,False,10.0,False,,,,,3.0,False,440.0,False,,,,,10.1,False,,
2015-04-07,40355,NUM1,Numedalslågen v/E18,,,,,31.0,False,290.0,False,6.0,False,,,,,3.2,False,500.0,False,,,,,2.61,False,,
2015-05-05,40355,NUM1,Numedalslågen v/E18,,,,,25.0,False,100.0,False,2.0,False,,,,,3.3,False,295.0,False,,,,,1.55,False,,
2015-06-08,40355,NUM1,Numedalslågen v/E18,,,,,14.0,False,230.0,False,8.0,False,,,,,5.6,False,470.0,False,,,,,3.98,False,,
2015-07-07,40355,NUM1,Numedalslågen v/E18,,,,,29.0,False,58.0,False,4.0,False,,,,,2.6,False,210.0,False,,,,,1.31,False,,
2015-08-05,40355,NUM1,Numedalslågen v/E18,,,,,24.0,False,95.0,False,3.0,False,,,,,4.7,False,320.0,False,,,,,2.78,False,,
2015-09-07,40355,NUM1,Numedalslågen v/E18,,,,,15.0,False,130.0,False,28.0,False,,,,,8.3,False,440.0,False,,,,,26.43,False,,
2015-10-05,40355,NUM1,Numedalslågen v/E18,,,,,25.0,False,150.0,False,4.0,False,,,,,4.9,False,400.0,False,,,,,2.78,False,,
2015-11-09,40355,NUM1,Numedalslågen v/E18,,,,,31.0,False,290.0,False,22.0,False,,,,,5.1,False,560.0,False,,,,,10.0,False,,
2015-12-07,40355,NUM1,Numedalslågen v/E18,,,,,33.0,False,260.0,False,7.0,False,,,,,4.6,False,525.0,False,,,,,5.2,False,,
2016-01-04,40355,NUM1,Numedalslågen v/E18,,,,,31.0,False,320.0,False,6.0,False,,,,,4.1,False,540.0,False,,,,,3.37,False,,
2016-02-01,40355,NUM1,Numedalslågen v/E18,,,,,32.0,False,340.0,False,6.0,False,,,,,3.2,False,545.0,False,,,,,2.82,False,,
2016-03-01,40355,NUM1,Numedalslågen v/E18,,,,,41.0,False,160.0,False,3.0,False,,,,,2.2,False,325.0,False,,,,,2.48,False,,
2016-04-04,40355,NUM1,Numedalslågen v/E18,,,,,16.0,False,210.0,False,5.0,False,,,,,5.2,False,420.0,False,,,,,3.88,False,,
2016-05-04,40355,NUM1,Numedalslågen v/E18,,,,,28.0,False,220.0,False,4.0,False,,,,,4.0,False,445.0,False,,,,,3.5,False,,
2016-06-06,40355,NUM1,Numedalslågen v/E18,,,,,20.0,False,85.0,False,4.0,False,,,,,4.3,False,305.0,False,,,,,3.96,False,,
2016-07-06,40355,NUM1,Numedalslågen v/E18,,,,,17.0,False,57.0,False,1.0,False,,,,,3.7,False,235.0,False,,,,,3.4,False,,
2016-08-02,40355,NUM1,Numedalslågen v/E18,,,,,13.0,False,61.0,False,2.0,False,,,,,3.4,False,250.0,False,,,,,1.45,False,,
2016-09-05,40355,NUM1,Numedalslågen v/E18,,,,,44.0,False,110.0,False,1.0,False,,,,,4.2,False,330.0,False,,,,,1.6,False,,
2016-10-05,40355,NUM1,Numedalslågen v/E18,,,,,44.0,False,96.0,False,1.0,False,,,,,3.1,False,295.0,False,,,,,1.07,False,,
2016-11-01,40355,NUM1,Numedalslågen v/E18,,,,,29.0,False,160.0,False,3.0,False,,,,,5.3,False,410.0,False,,,,,2.02,False,,
2016-12-05,40355,NUM1,Numedalslågen v/E18,,,,,41.0,False,150.0,False,2.0,False,,,,,4.3,False,395.0,False,,,,,1.47,False,,
2017-01-23,40355,NUM1,Numedalslågen v/E18,2.8,False,,,39.0,False,200.0,False,2.0,False,,,,,2.8,False,350.0,False,2.0,False,,,1.72,False,0.009692,False
2017-02-06,40355,NUM1,Numedalslågen v/E18,,,,,33.0,False,140.0,False,4.0,False,,,,,2.4,False,280.0,False,,,,,3.09,False,0.008158,False
2017-03-06,40355,NUM1,Numedalslågen v/E18,,,,,39.0,False,340.0,False,7.0,False,,,,,3.2,False,570.0,False,,,,,5.51,False,0.010682,False
2017-04-03,40355,NUM1,Numedalslågen v/E18,5.1,False,,,23.0,False,220.0,False,8.0,False,,,,,5.1,False,450.0,False,3.0,False,,,6.89,False,0.021396,False
2017-05-02,40355,NUM1,Numedalslågen v/E18,4.4,False,,,59.0,False,670.0,False,7.0,False,,,,,4.6,False,785.0,False,5.0,False,,,7.21,False,0.01585,False
2017-06-06,40355,NUM1,Numedalslågen v/E18,3.4,False,,,30.0,False,120.0,False,1.0,False,,,,,3.8,False,290.0,False,3.0,False,,,2.23,False,0.012694,False
2017-07-03,40355,NUM1,Numedalslågen v/E18,3.2,False,,,12.0,False,89.0,False,2.0,False,,,,,3.5,False,255.0,False,5.0,False,,,1.45,False,0.012416,False
2017-08-07,40355,NUM1,Numedalslågen v/E18,3.1,False,,,27.0,False,87.0,False,4.0,False,,,,,3.2,False,350.0,False,1.0,False,,,3.55,False,0.011188,False
2017-09-05,40355,NUM1,Numedalslågen v/E18,3.2,False,,,37.0,False,92.0,False,1.0,False,,,,,3.2,False,255.0,False,3.0,False,,,1.22,False,0.011342,False
2017-10-02,40355,NUM1,Numedalslågen v/E18,7.0,False,,,2.0,False,320.0,False,56.0,True,,,,,7.2,False,,,11.0,False,,,26.06,False,0.027688,False
2017-11-06,40355,NUM1,Numedalslågen v/E18,5.9,False,,,41.0,False,240.0,False,6.0,False,,,,,5.9,False,,,3.0,False,,,2.01,False,0.024296,False
2017-12-04,40355,NUM1,Numedalslågen v/E18,3.6,False,,,42.0,False,210.0,False,8.0,False,,,,,3.6,False,425.0,False,2.0,False,,,10.3,False,0.0140056,False
2018-01-02,40355,NUM1,Numedalslågen v/E18,3.4,False,,,22.0,False,300.0,False,4.0,False,,,,,3.4,False,535.0,False,3.0,False,,,3.31,False,0.013502,False
2018-02-06,40355,NUM1,Numedalslågen v/E18,2.8,False,,,72.0,False,240.0,False,2.0,False,,,,,2.9,False,515.0,False,2.0,False,,,1.74,False,0.011566,False
2018-03-05,40355,NUM1,Numedalslågen v/E18,2.3,False,,,80.0,False,180.0,False,4.0,False,,,,,2.2,False,465.0,False,2.0,False,,,3.96,False,0.007056,False
2018-04-03,40355,NUM1,Numedalslågen v/E18,2.1,False,,,74.0,False,240.0,False,1.0,False,,,,,2.2,False,465.0,False,,,,,1.46,False,0.0064902,False
2018-05-02,40355,NUM1,Numedalslågen v/E18,5.4,False,,,14.0,False,250.0,False,9.0,False,,,,,5.4,False,495.0,False,2.0,False,,,7.42,False,0.024816,False
2018-06-04,40355,NUM1,Numedalslågen v/E18,3.2,False,,,33.0,False,99.0,False,4.0,False,,,,,3.2,False,,,3.0,False,,,2.61,False,0.012242,False
2018-07-02,40355,NUM1,Numedalslågen v/E18,2.0,False,,,20.0,False,65.0,False,1.0,False,,,,,2.1,False,,,2.0,False,,,1.2,False,0.006896,False
2018-08-06,40355,NUM1,Numedalslågen v/E18,2.1,False,,,23.0,False,53.0,False,6.0,False,,,,,2.2,False,,,2.0,False,,,1.2,False,0.00665,False
2018-09-10,40355,NUM1,Numedalslågen v/E18,4.61,False,,,53.0,False,270.0,False,16.0,False,,,,,5.07,False,,,5.0,False,,,13.3,False,0.01543,False
2018-10-01,40355,NUM1,Numedalslågen v/E18,5.5,False,,,58.0,False,130.0,False,1.0,False,,,,,5.5,False,,,2.0,False,,,0.86,False,0.021546,False
2018-11-05,40355,NUM1,Numedalslågen v/E18,4.1,False,,,53.0,False,320.0,False,3.0,False,,,,,4.2,False,,,3.0,False,,,2.29,False,0.014684,False
2018-12-03,40355,NUM1,Numedalslågen v/E18,5.2,False,,,14.0,False,740.0,False,16.0,False,,,,,5.3,False,,,6.0,False,,,10.8,False,0.01929,False
2019-01-07,40355,NUM1,Numedalslågen v/E18,2.9,False,,,61.0,False,250.0,False,10.0,False,,,,,3.0,False,,,3.0,False,,,4.93,False,0.009566,False
2019-02-04,40355,NUM1,Numedalslågen v/E18,3.3,False,,,290.0,True,620.0,False,4.0,False,,,,,3.4,False,,,2.0,False,,,4.37,False,0.009268,False
2019-03-04,40355,NUM1,Numedalslågen v/E18,3.8,False,,,21.0,False,470.0,False,5.0,False,,,,,3.7,False,,,3.0,False,,,3.21,False,0.01392,False
2019-04-01,40355,NUM1,Numedalslågen v/E18,4.8,False,,,2.0,False,460.0,False,10.0,False,,,,,4.8,False,,,3.0,False,,,8.32,False,0.01806,False
2019-05-06,40355,NUM1,Numedalslågen v/E18,4.1,False,,,6.0,False,130.0,False,2.0,False,,,,,4.2,False,,,3.0,False,,,3.79,False,0.0184458,False
2019-06-03,40355,NUM1,Numedalslågen v/E18,4.1,False,,,20.0,False,150.0,False,3.0,False,,,,,4.3,False,,,2.0,False,,,1.92,False,0.017392,False
2019-07-01,40355,NUM1,Numedalslågen v/E18,3.6,False,,,22.0,False,130.0,False,3.0,False,,,,,3.7,False,,,2.0,False,,,3.48,False,0.01341,False
2019-08-05,40355,NUM1,Numedalslågen v/E18,2.3,False,,,26.0,False,58.0,False,3.0,False,,,,,2.3,False,,,2.0,False,,,1.59,False,0.006648,False
2019-09-02,40355,NUM1,Numedalslågen v/E18,5.8,False,,,44.0,False,200.0,False,3.0,False,,,,,5.6,False,,,6.0,False,,,2.08,False,0.021772,False
2019-10-07,40355,NUM1,Numedalslågen v/E18,5.5,False,,,30.0,False,260.0,False,4.0,False,,,,,5.6,False,,,3.0,False,,,2.8,False,0.02247,False
2019-11-04,40355,NUM1,Numedalslågen v/E18,5.8,False,,,100.0,False,370.0,False,5.0,False,,,,,6.0,False,,,3.0,False,,,2.97,False,0.024944,False
2019-12-02,40355,NUM1,Numedalslågen v/E18,6.3,False,,,3.0,False,600.0,False,14.0,False,,,,,6.6,False,,,6.0,False,,,8.12,False,0.026808,False
2020-01-13,40355,NUM1,Numedalslågen v/E18,4.2,False,,,42.0,False,210.0,False,2.0,False,,,,,4.3,False,,,2.0,False,,,3.8,False,0.016022,False
2020-02-03,40355,NUM1,Numedalslågen v/E18,4.2,False,,,17.0,False,280.0,False,10.0,False,,,,,4.3,False,,,4.0,False,,,6.58,False,0.01783,False
2020-03-02,40355,NUM1,Numedalslågen v/E18,3.2,False,,,26.0,False,340.0,False,8.0,False,,,,,3.4,False,,,2.0,False,,,4.31,False,0.012778,False
2020-04-13,40355,NUM1,Numedalslågen v/E18,3.7,False,,,14.0,False,140.0,False,3.0,False,,,,,3.8,False,,,2.0,False,,,0.5,False,0.017308,False
2020-05-04,40355,NUM1,Numedalslågen v/E18,4.6,False,,,9.0,False,110.0,False,3.0,False,,,,,4.6,False,,,2.0,False,,,1.66,False,0.019796,False
2020-06-02,40355,NUM1,Numedalslågen v/E18,4.1,False,,,2.0,False,71.0,False,2.0,False,,,,,4.4,False,,,3.0,False,,,2.81,False,0.013724,False
2020-07-06,40355,NUM1,Numedalslågen v/E18,4.6,False,,,2.0,False,65.0,False,7.0,False,,,,,4.7,False,,,5.0,False,,,10.8,False,0.0168018,False
2020-08-03,40355,NUM1,Numedalslågen v/E18,6.1,False,,,2.0,False,48.0,False,5.0,False,,,,,6.2,False,,,3.0,False,,,3.58,False,0.024346,False
2020-09-07,40355,NUM1,Numedalslågen v/E18,,,,,6.0,False,74.0,False,1.0,False,,,,,2.8,False,,,1.0,False,,,1.48,False,0.008032,False
2020-10-05,40355,NUM1,Numedalslågen v/E18,,,,,10.0,False,330.0,False,44.0,True,,,,,9.5,False,,,10.0,False,,,58.2,True,0.035732,False
2020-11-02,40355,NUM1,Numedalslågen v/E18,6.7,False,,,5.0,False,330.0,False,14.0,False,,,,,6.8,False,,,5.0,False,,,6.26,False,0.029256,False
2020-12-07,40355,NUM1,Numedalslågen v/E18,3.7,False,,,43.0,False,280.0,False,5.0,False,,,,,3.7,False,,,4.0,False,,,3.59,False,0.016972,False
2021-01-20,40355,NUM1,Numedalslågen v/E18,3.1,False,21.0,False,100.0,False,210.0,False,4.0,False,2.4,False,3.57,False,3.4,False,,,,,6.5,False,3.25,False,0.010938,False
2021-02-04,40355,NUM1,Numedalslågen v/E18,2.9,False,,False,97.0,False,180.0,False,3.0,False,3.5,False,3.42,False,3.0,False,,,,,5.1,False,2.15,False,0.010508,False
2021-03-01,40355,NUM1,Numedalslågen v/E18,3.8,False,23.0,False,160.0,False,280.0,False,6.0,False,5.4,False,4.07,False,4.6,False,,,,,8.5,False,6.61,False,0.0136798,False
2021-04-06,40355,NUM1,Numedalslågen v/E18,5.1,False,46.0,False,8.0,False,270.0,False,4.0,False,4.6,False,3.92,False,5.1,False,,,,,4.8,False,4.56,False,0.02289,False
2021-05-03,40355,NUM1,Numedalslågen v/E18,4.4,False,32.0,False,4.0,False,150.0,False,3.0,False,2.3,False,3.42,False,4.3,False,,,,,3.9,False,1.88,False,0.018882,False
2021-06-07,40355,NUM1,Numedalslågen v/E18,4.0,False,32.0,False,38.0,False,180.0,False,3.0,False,2.5,False,2.91,False,3.9,False,,,,,4.9,False,2.28,False,0.015096,False
2021-07-05,40355,NUM1,Numedalslågen v/E18,3.0,False,20.0,False,20.0,False,74.0,False,2.0,False,2.4,False,2.5,False,3.0,False,,,,,4.0,False,2.07,False,0.011482,False
2021-08-02,40355,NUM1,Numedalslågen v/E18,7.5,False,60.0,False,12.0,False,68.0,False,3.0,False,4.0,False,2.71,False,7.7,False,,,,,7.2,False,2.49,False,0.03234,False
2021-09-06,40355,NUM1,Numedalslågen v/E18,3.0,False,20.0,False,22.0,False,69.0,False,2.0,False,1.9,False,2.44,False,3.1,False,,,,,3.6,False,0.99,False,0.01033,False
2021-10-04,40355,NUM1,Numedalslågen v/E18,8.9,False,72.0,False,2.0,False,370.0,False,32.0,False,48.9,True,5.12,False,9.2,False,,,,,36.0,False,43.4,False,0.033468,False
2021-11-01,40355,NUM1,Numedalslågen v/E18,6.4,False,53.0,False,23.0,False,540.0,False,24.0,False,19.7,False,5.88,False,6.6,False,,,,,33.0,False,28.0,False,0.025164,False
2021-12-06,40355,NUM1,Numedalslågen v/E18,3.6,False,26.0,False,43.0,False,120.0,False,2.0,False,4.0,False,3.87,False,3.6,False,,,,,3.5,False,1.34,False,0.01323,False
2022-01-09,40355,NUM1,Numedalslågen v/E18,2.8,False,19.0,False,110.0,False,250.0,False,3.0,False,2.0,False,4.1,False,2.9,False,,,,,6.0,False,5.74,False,0.009462,False
2022-02-07,40355,NUM1,Numedalslågen v/E18,2.5,False,18.0,False,2.0,False,260.0,False,2.0,False,1.6,False,3.61,False,2.6,False,,,,,3.0,False,2.06,False,0.009018,False
2022-03-07,40355,NUM1,Numedalslågen v/E18,2.2,False,15.0,False,32.0,False,250.0,False,3.0,False,2.8,False,3.14,False,2.3,False,,,,,5.0,False,2.77,False,0.00773,False
2022-04-04,40355,NUM1,Numedalslågen v/E18,4.0,False,34.0,False,2.0,False,350.0,False,3.0,False,3.9,False,4.43,False,4.2,False,,,,,5.0,False,1.7,False,0.01803,False
2022-05-02,40355,NUM1,Numedalslågen v/E18,4.6,False,38.0,False,53.0,False,180.0,False,4.0,False,5.4,False,3.45,False,4.6,False,,,,,5.0,False,3.58,False,0.020964,False
2022-06-07,40355,NUM1,Numedalslågen v/E18,3.0,False,20.0,False,17.0,False,62.0,False,2.0,False,1.5,False,2.86,False,3.1,False,,,,,3.0,False,1.41,False,0.010568,False
2022-07-04,40355,NUM1,Numedalslågen v/E18,2.2,False,12.0,False,18.0,False,50.0,False,1.0,False,2.0,False,2.24,False,2.3,False,,,,,4.0,False,1.88,False,0.006374,False
2022-08-01,40355,NUM1,Numedalslågen v/E18,1.9,False,10.0,False,14.0,False,65.0,False,2.0,False,4.8,False,1.97,False,1.9,False,,,,,6.0,False,3.31,False,0.004442,False
2022-09-06,40355,NUM1,Numedalslågen v/E18,1.8,False,9.0,False,38.0,False,58.0,False,1.0,False,1.3,False,1.55,False,1.8,False,,,,,4.0,False,0.98,False,0.005118,False
