station_id,station_code,station_name,sample_date,DOC_mg/L C,outlier_DOC_mg/L C,Farge_mg Pt/l,outlier_Farge_mg Pt/l,NH4-N_µg/l,outlier_NH4-N_µg/l,NO3-N_µg/l,outlier_NO3-N_µg/l,PO4-P_µg/l,outlier_PO4-P_µg/l,STS_mg/l,outlier_STS_mg/l,SiO2_mg/l,outlier_SiO2_mg/l,TOC_mg/l,outlier_TOC_mg/l,TOTN_µg/l,outlier_TOTN_µg/l,TOTP/F_µg/l P,outlier_TOTP/F_µg/l P,TOTP_P_µg/l P,outlier_TOTP_P_µg/l P,TOTP_µg/l,outlier_TOTP_µg/l,TSM_mg/l,outlier_TSM_mg/l,UV-Abs. 254nm_Abs/cm,outlier_UV-Abs. 254nm_Abs/cm,UV-Abs. 410nm_Abs/cm,outlier_UV-Abs. 410nm_Abs/cm
40355,NUM1,Numedalslågen v/E18,2002-03-18 00:00:00,,,,,56.0,False,250.0,False,3.0,False,,,2.3532910808,False,2.4,False,450.0,False,,,,,,,2.8,False,,,,
40355,NUM1,Numedalslågen v/E18,2002-04-29 00:00:00,,,,,8.0,False,200.0,False,3.0,False,,,3.209033292,False,5.4,False,289.0,False,,,,,,,6.2,False,,,,
40355,NUM1,Numedalslågen v/E18,2002-05-28 00:00:00,,,,,19.0,False,139.0,False,1.0,False,,,2.7811621864,False,4.1,False,311.0,False,,,,,,,2.7,False,,,,
40355,NUM1,Numedalslågen v/E18,2002-06-30 00:00:00,,,,,10.0,False,77.0,False,2.0,False,,,2.0751748622,False,2.6,False,234.0,False,,,,,,,1.7,False,,,,
40355,NUM1,Numedalslågen v/E18,2002-07-24 00:00:00,,,,,14.0,False,146.0,False,4.0,False,,,2.7811621864,False,3.4,False,314.0,False,,,,,,,2.9,False,,,,
40355,NUM1,Numedalslågen v/E18,2002-08-27 00:00:00,,,,,14.0,False,85.0,False,2.0,False,,,1.7756650882,False,2.6,False,224.0,False,,,,,,,1.4,False,,,,
40355,NUM1,Numedalslågen v/E18,2002-10-01 00:00:00,,,,,13.0,False,76.0,False,3.0,False,,,1.3264004274,False,2.5,False,229.0,False,,,,,,,1.5,False,,,,
40355,NUM1,Numedalslågen v/E18,2002-10-30 00:00:00,,,,,23.0,False,553.0,False,12.0,False,,,4.278711056,False,6.6,False,812.0,False,,,,,,,8.5,False,,,,
40355,NUM1,Numedalslågen v/E18,2002-11-26 00:00:00,,,,,49.0,False,241.0,False,10.0,False,,,3.4229688448,False,3.3,False,403.0,False,,,,,,,4.6,False,,,,
40355,NUM1,Numedalslågen v/E18,2003-01-09 00:00:00,,,,,58.0,False,147.0,False,3.0,False,,,2.7811621864,False,2.4,False,220.0,False,,,,,,,0.9,False,,,,
40355,NUM1,Numedalslågen v/E18,2003-01-27 00:00:00,,,,,41.0,False,770.0,False,2.0,False,,,5.34838882,False,5.3,False,1000.0,False,,,,,,,7.2,False,,,,
40355,NUM1,Numedalslågen v/E18,2003-02-24 00:00:00,,,,,72.0,False,276.0,False,1.0,False,,,3.209033292,False,2.9,False,493.0,False,,,,,,,2.9,False,,,,
40355,NUM1,Numedalslågen v/E18,2003-03-24 00:00:00,,,,,49.0,False,548.0,False,1.0,False,,,4.7065821616,False,3.5,False,731.0,False,,,,,,,4.5,False,,,,
40355,NUM1,Numedalslågen v/E18,2003-04-28 00:00:00,,,,,18.0,False,457.0,False,1.0,False,,,4.4926466088,False,6.3,False,637.0,False,,,,,,,16.1,False,,,,
40355,NUM1,Numedalslågen v/E18,2003-05-20 00:00:00,,,,,16.0,False,202.0,False,4.0,False,,,2.9950977392,False,6.0,False,346.0,False,,,,,,,4.3,False,,,,
40355,NUM1,Numedalslågen v/E18,2003-06-23 00:00:00,,,,,23.0,False,119.0,False,1.0,False,,,2.3532910808,False,4.0,False,252.0,False,,,,,,,1.4,False,,,,
40355,NUM1,Numedalslågen v/E18,2003-07-28 00:00:00,,,,,22.0,False,119.0,False,1.0,False,,,2.9950977392,False,5.9,False,298.0,False,,,,,,,4.5,False,,,,
40355,NUM1,Numedalslågen v/E18,2003-08-20 00:00:00,,,,,43.0,False,139.0,False,3.0,False,,,1.9254199752,False,3.7,False,296.0,False,,,,,,,0.8,False,,,,
40355,NUM1,Numedalslågen v/E18,2003-08-29 00:00:00,,,,,22.0,False,124.0,False,1.0,False,,,2.0109941963,False,5.3,False,283.0,False,,,,,,,1.3,False,,,,
40355,NUM1,Numedalslågen v/E18,2003-10-26 00:00:00,,,,,38.0,False,105.0,False,1.0,False,,,2.3532910808,False,2.8,False,242.0,False,,,,,,,1.3,False,,,,
40355,NUM1,Numedalslågen v/E18,2003-11-24 00:00:00,,,,,38.0,False,274.0,False,1.0,False,,,3.4229688448,False,3.5,False,411.0,False,,,,,,,1.7,False,,,,
40355,NUM1,Numedalslågen v/E18,2003-12-22 00:00:00,,,,,50.0,False,208.0,False,1.0,False,,,2.9950977392,False,3.2,False,323.0,False,,,,,,,12.0,False,,,,
40355,NUM1,Numedalslågen v/E18,2004-01-06 00:00:00,,,,,59.0,False,355.0,False,2.0,False,,,3.9364141715,False,3.7,False,555.0,False,,,,,6.0,False,3.24,False,,,,
40355,NUM1,Numedalslågen v/E18,2004-02-04 00:00:00,,,,,58.0,False,415.0,False,6.0,False,,,3.6582979529,False,3.0,False,595.0,False,,,,,11.0,False,5.11,False,,,,
40355,NUM1,Numedalslågen v/E18,2004-03-08 00:00:00,,,,,44.0,False,160.0,False,2.0,False,,,2.7597686311,False,2.2,False,315.0,False,,,,,4.0,False,1.62,False,,,,
40355,NUM1,Numedalslågen v/E18,2004-04-13 00:00:00,,,,,33.0,False,450.0,False,4.0,False,,,4.5568272746,False,5.3,False,640.0,False,,,,,10.0,False,6.3,False,,,,
40355,NUM1,Numedalslågen v/E18,2004-05-11 00:00:00,,,,,15.0,False,255.0,False,7.0,False,,,3.358788179,False,5.0,False,525.0,False,,,,,18.0,False,10.2,False,,,,
40355,NUM1,Numedalslågen v/E18,2004-06-08 00:00:00,,,,,24.0,False,120.0,False,2.0,False,,,2.7383750758,False,3.8,False,300.0,False,,,,,6.0,False,2.87,False,,,,
40355,NUM1,Numedalslågen v/E18,2004-07-06 00:00:00,,,,,21.0,False,125.0,False,2.0,False,,,2.4602588572,False,3.8,False,305.0,False,,,,,5.0,False,2.23,False,,,,
40355,NUM1,Numedalslågen v/E18,2004-08-03 00:00:00,,,,,5.0,False,100.0,False,1.0,False,,,2.0537813069,False,3.4,False,265.0,False,,,,,4.0,False,1.04,False,,,,
40355,NUM1,Numedalslågen v/E18,2004-09-07 00:00:00,,,,,26.0,False,180.0,False,3.0,False,,,3.3373946237,False,7.9,False,500.0,False,,,,,9.0,False,3.15,False,,,,
40355,NUM1,Numedalslågen v/E18,2004-10-08 00:00:00,,,,,22.0,False,315.0,False,6.0,False,,,4.3214981666,False,7.1,False,600.0,False,,,,,15.0,False,6.5,False,,,,
40355,NUM1,Numedalslågen v/E18,2004-11-09 00:00:00,,,,,25.0,False,220.0,False,3.0,False,,,4.0433819479,False,4.6,False,430.0,False,,,,,8.0,False,6.06,False,,,,
40355,NUM1,Numedalslågen v/E18,2004-12-07 00:00:00,,,,,42.0,False,250.0,False,4.0,False,,,3.6796915082,False,3.4,False,445.0,False,,,,,10.0,False,6.88,False,,,,
40355,NUM1,Numedalslågen v/E18,2005-01-04 00:00:00,,,,,28.0,False,400.0,False,4.0,False,,,4.3856788324,False,3.7,False,595.0,False,,,,,9.0,False,3.61,False,,,,
40355,NUM1,Numedalslågen v/E18,2005-02-08 00:00:00,,,,,46.0,False,175.0,False,2.0,False,,,2.9095235181,False,2.5,False,335.0,False,,,,,4.0,False,2.32,False,,,,
40355,NUM1,Numedalslågen v/E18,2005-03-08 00:00:00,,,,,27.0,False,105.0,False,2.0,False,,,2.4602588572,False,2.0,False,250.0,False,,,,,4.0,False,1.55,False,,,,
40355,NUM1,Numedalslågen v/E18,2005-04-11 00:00:00,,,,,21.0,False,370.0,False,4.0,False,,,4.5996143852,False,4.1,False,585.0,False,,,,,12.0,False,6.2,False,,,,
40355,NUM1,Numedalslågen v/E18,2005-05-10 00:00:00,,,,,21.0,False,120.0,False,2.0,False,,,2.5672266336,False,3.4,False,290.0,False,,,,,6.0,False,1.66,False,,,,
40355,NUM1,Numedalslågen v/E18,2005-06-07 00:00:00,,,,,18.0,False,225.0,False,3.0,False,,,3.0806719603,False,3.9,False,400.0,False,,,,,8.0,False,3.09,False,,,,
40355,NUM1,Numedalslågen v/E18,2005-07-04 00:00:00,,,,,15.0,False,75.0,False,1.0,False,,,2.3532910808,False,3.1,False,200.0,False,,,,,5.0,False,1.1,False,,,,
40355,NUM1,Numedalslågen v/E18,2005-08-09 00:00:00,,,,,10.0,False,84.0,False,1.0,False,,,2.4174717466,False,3.1,False,250.0,False,,,,,5.0,False,1.16,False,,,,
40355,NUM1,Numedalslågen v/E18,2005-09-06 00:00:00,,,,,18.0,False,105.0,False,1.0,False,,,2.06661744,False,2.8,False,230.0,False,,,,,6.0,False,1.3,False,,,,
40355,NUM1,Numedalslågen v/E18,2005-10-10 00:00:00,,,,,31.0,False,170.0,False,1.0,False,,,2.4602588572,False,2.9,False,310.0,False,,,,,6.0,False,1.44,False,,,,
40355,NUM1,Numedalslågen v/E18,2005-11-07 00:00:00,,,,,16.0,False,505.0,False,9.0,False,,,4.8563370486,False,7.4,False,725.0,False,,,,,25.0,False,12.0,False,,,,
40355,NUM1,Numedalslågen v/E18,2005-12-13 00:00:00,,,,,23.0,False,350.0,False,4.0,False,,,4.1717432796,False,3.7,False,495.0,False,,,,,10.0,False,2.67,False,,,,
40355,NUM1,Numedalslågen v/E18,2006-01-09 00:00:00,,,,,36.0,False,135.0,False,2.0,False,,,2.8025557417,False,2.6,False,280.0,False,,,,,6.0,False,1.45,False,,,,
40355,NUM1,Numedalslågen v/E18,2006-03-08 00:00:00,,,,,30.0,False,160.0,False,3.0,False,,,2.9095235181,False,2.4,False,280.0,False,,,,,6.0,False,3.97,False,,,,
40355,NUM1,Numedalslågen v/E18,2006-03-20 00:00:00,,,,,43.0,False,170.0,False,2.0,False,,,2.9309170734,False,2.3,False,305.0,False,,,,,5.0,False,1.17,False,,,,
40355,NUM1,Numedalslågen v/E18,2006-04-18 00:00:00,,,,,29.0,False,1150.0,False,17.0,False,,,6.1399503654,False,4.2,False,1400.0,False,,,,,26.0,False,18.4,False,,,,
40355,NUM1,Numedalslågen v/E18,2006-05-09 00:00:00,,,,,7.0,False,155.0,False,6.0,False,,,3.3373946237,False,6.8,False,360.0,False,,,,,13.0,False,7.61,False,,,,
40355,NUM1,Numedalslågen v/E18,2006-06-12 00:00:00,,,,,27.0,False,169.0,False,2.0,False,,,2.8667364075,False,3.9,False,355.0,False,,,,,7.0,False,1.7,False,,,,
40355,NUM1,Numedalslågen v/E18,2006-07-20 00:00:00,,,,,20.0,False,80.0,False,2.0,False,,,1.8462638207,False,2.3,False,230.0,False,,,,,4.0,False,1.03,False,,,,
40355,NUM1,Numedalslågen v/E18,2006-08-14 00:00:00,,,,,25.0,False,69.0,False,1.0,False,,,1.6087953571,False,2.0,False,250.0,False,,,,,5.0,False,8.49,False,,,,
40355,NUM1,Numedalslågen v/E18,2006-09-11 00:00:00,,,,,20.0,False,160.0,False,2.0,False,,,2.8667364075,False,5.9,False,390.0,False,,,,,7.0,False,2.34,False,,,,
40355,NUM1,Numedalslågen v/E18,2006-10-09 00:00:00,,,,,19.0,False,270.0,False,9.0,False,,,4.4926466088,False,7.2,False,650.0,False,,,,,18.0,False,9.88,False,,,,
40355,NUM1,Numedalslågen v/E18,2006-11-07 00:00:00,,,,,25.0,False,250.0,False,2.0,False,,,3.9364141715,False,4.4,False,475.0,False,,,,,6.0,False,2.18,False,,,,
40355,NUM1,Numedalslågen v/E18,2006-12-12 00:00:00,,,,,9.0,False,435.0,False,9.0,False,,,4.963304825,False,5.2,False,665.0,False,,,,,16.0,False,9.56,False,,,,
40355,NUM1,Numedalslågen v/E18,2007-01-09 00:00:00,,,,,35.0,False,430.0,False,22.0,False,,,5.198633933,False,4.1,False,685.0,False,,,,,32.0,False,12.2,False,,,,
40355,NUM1,Numedalslågen v/E18,2007-02-13 00:00:00,,,,,37.0,False,165.0,False,2.0,False,,,3.2732139578,False,2.5,False,320.0,False,,,,,5.0,False,1.03,False,,,,
40355,NUM1,Numedalslågen v/E18,2007-03-26 00:00:00,,,,,39.0,False,525.0,False,9.0,False,,,4.7707628274,False,3.7,False,765.0,False,,,,,13.0,False,8.87,False,,,,
40355,NUM1,Numedalslågen v/E18,2007-04-11 00:00:00,,,,,17.0,False,310.0,False,3.0,False,,,3.9364141715,False,3.8,False,485.0,False,,,,,7.0,False,8.05,False,,,,
40355,NUM1,Numedalslågen v/E18,2007-05-07 00:00:00,,,,,10.0,False,165.0,False,71.0,True,,,4.3642852771,False,3.6,False,410.0,False,,,,,85.0,True,200.0,True,,,,
40355,NUM1,Numedalslågen v/E18,2007-06-12 00:00:00,,,,,13.0,False,120.0,False,2.0,False,,,3.059278405,False,3.5,False,290.0,False,,,,,6.0,False,1.27,False,,,,
40355,NUM1,Numedalslågen v/E18,2007-07-06 00:00:00,,,,,27.0,False,130.0,False,66.0,True,,,4.3428917218,False,8.1,False,440.0,False,,,,,86.0,True,83.2,True,,,,
40355,NUM1,Numedalslågen v/E18,2007-07-06 09:00:00,,,,,22.0,False,115.0,False,76.0,True,,,4.5782208299,False,8.1,False,455.0,False,,,,,167.0,True,151.0,True,,,,
40355,NUM1,Numedalslågen v/E18,2007-07-11 00:00:00,,,,,10.0,False,125.0,False,35.0,True,,,4.1717432796,False,6.7,False,360.0,False,,,,,46.0,False,38.5,False,,,,
40355,NUM1,Numedalslågen v/E18,2007-08-07 00:00:00,,,,,15.0,False,225.0,False,2.0,False,,,3.1234590709,False,3.1,False,375.0,False,,,,,6.0,False,1.7,False,,,,
40355,NUM1,Numedalslågen v/E18,2007-09-11 00:00:00,,,,,19.0,False,125.0,False,2.0,False,,,2.7811621864,False,2.5,False,285.0,False,,,,,4.0,False,0.75,False,,,,
40355,NUM1,Numedalslågen v/E18,2007-10-09 00:00:00,,,,,12.0,False,175.0,False,2.0,False,,,2.9737041839,False,4.0,False,345.0,False,,,,,5.0,False,1.53,False,,,,
40355,NUM1,Numedalslågen v/E18,2007-11-06 00:00:00,,,,,26.0,False,185.0,False,2.0,False,,,3.1448526262,False,2.8,False,365.0,False,,,,,6.0,False,1.86,False,,,,
40355,NUM1,Numedalslågen v/E18,2007-12-11 00:00:00,,,,,5.0,False,390.0,False,5.0,False,,,4.3001046113,False,4.3,False,620.0,False,,,,,10.0,False,4.08,False,,,,
40355,NUM1,Numedalslågen v/E18,2008-01-10 00:00:00,,,,,120.0,False,645.0,False,9.0,False,,,4.2359239454,False,3.3,False,895.0,False,,,,,15.0,False,12.4,False,,,,
40355,NUM1,Numedalslågen v/E18,2008-02-12 00:00:00,,,,,16.0,False,325.0,False,6.0,False,,,3.893627061,False,2.8,False,465.0,False,,,,,10.0,False,5.18,False,,,,
40355,NUM1,Numedalslågen v/E18,2008-03-04 00:00:00,,,,,21.0,False,355.0,False,6.0,False,,,4.5354337194,False,3.6,False,540.0,False,,,,,12.0,False,5.74,False,,,,
40355,NUM1,Numedalslågen v/E18,2008-04-09 00:00:00,,,,,28.0,False,515.0,False,8.0,False,,,5.1772403778,False,4.6,False,740.0,False,,,,,16.0,False,8.49,False,,,,
40355,NUM1,Numedalslågen v/E18,2008-05-06 00:00:00,,,,,7.0,False,125.0,False,6.0,False,,,3.0806719603,False,4.9,False,305.0,False,,,,,11.0,False,14.9,False,,,,
40355,NUM1,Numedalslågen v/E18,2008-06-04 00:00:00,,,,,11.0,False,86.0,False,2.0,False,,,2.6955879653,False,3.5,False,250.0,False,,,,,7.0,False,4.06,False,,,,
40355,NUM1,Numedalslågen v/E18,2008-07-02 00:00:00,,,,,14.0,False,73.0,False,2.0,False,,,2.3746846361,False,2.0,False,200.0,False,,,,,6.0,False,1.54,False,,,,
40355,NUM1,Numedalslågen v/E18,2008-08-06 00:00:00,,,,,16.0,False,64.0,False,2.0,False,,,2.2463233044,False,3.2,False,235.0,False,,,,,7.0,False,2.89,False,,,,
40355,NUM1,Numedalslågen v/E18,2008-09-04 00:00:00,,,,,19.0,False,125.0,False,5.0,False,,,2.7811621864,False,3.2,False,315.0,False,,,,,11.0,False,4.75,False,,,,
40355,NUM1,Numedalslågen v/E18,2008-10-08 00:00:00,,,,,15.0,False,205.0,False,3.0,False,,,3.8722335057,False,6.1,False,450.0,False,,,,,11.0,False,3.95,False,,,,
40355,NUM1,Numedalslågen v/E18,2008-11-06 00:00:00,,,,,34.0,False,150.0,False,2.0,False,,,3.2304268473,False,2.9,False,330.0,False,,,,,7.0,False,1.75,False,,,,
40355,NUM1,Numedalslågen v/E18,2008-12-03 00:00:00,,,,,36.0,False,220.0,False,3.0,False,,,3.594117287,False,2.8,False,390.0,False,,,,,12.0,False,1.97,False,,,,
40355,NUM1,Numedalslågen v/E18,2009-01-12 00:00:00,,,,,41.0,False,140.0,False,2.0,False,,,2.823949297,False,2.1,False,335.0,False,,,,,12.0,False,2.58,False,,,,
40355,NUM1,Numedalslågen v/E18,2009-02-02 00:00:00,,,,,42.0,False,195.0,False,2.0,False,,,3.0164912945,False,2.1,False,370.0,False,,,,,5.0,False,0.95,False,,,,
40355,NUM1,Numedalslågen v/E18,2009-03-03 00:00:00,,,,,88.0,False,410.0,False,2.0,False,,,4.0219883926,False,2.0,False,640.0,False,,,,,9.0,False,3.95,False,,,,
40355,NUM1,Numedalslågen v/E18,2009-04-02 00:00:00,,,,,46.0,False,360.0,False,8.0,False,,,4.3642852771,False,3.2,False,630.0,False,,,,,15.0,False,13.3,False,,,,
40355,NUM1,Numedalslågen v/E18,2009-05-07 00:00:00,,,,,19.0,False,155.0,False,7.0,False,,,3.209033292,False,3.9,False,355.0,False,,,,,13.0,False,7.96,False,,,,
40355,NUM1,Numedalslågen v/E18,2009-06-02 00:00:00,,,,,12.0,False,110.0,False,1.0,False,,,2.8667364075,False,4.0,False,315.0,False,,,,,7.0,False,1.92,False,,,,
40355,NUM1,Numedalslågen v/E18,2009-07-07 00:00:00,,,,,21.0,False,65.0,False,1.0,False,,,2.2249297491,False,2.1,False,210.0,False,,,,,5.0,False,1.15,False,,,,
40355,NUM1,Numedalslågen v/E18,2009-08-11 00:00:00,,,,,16.0,False,110.0,False,2.0,False,,,3.2518204026,False,6.9,False,355.0,False,,,,,8.0,False,1.59,False,,,,
40355,NUM1,Numedalslågen v/E18,2009-09-07 00:00:00,,,,,3.0,False,165.0,False,4.0,False,,,3.8722335057,False,8.4,False,455.0,False,,,,,14.0,False,4.43,False,,,,
40355,NUM1,Numedalslågen v/E18,2009-10-06 00:00:00,,,,,29.0,False,140.0,False,1.0,False,,,3.1876397367,False,3.4,False,340.0,False,,,,,6.0,False,1.82,False,,,,
40355,NUM1,Numedalslågen v/E18,2009-11-04 00:00:00,,,,,22.0,False,335.0,False,17.0,False,,,5.1558468225,False,5.8,False,630.0,False,,,,,28.0,False,17.2,False,,,,
40355,NUM1,Numedalslågen v/E18,2009-12-07 00:00:00,,,,,22.0,False,315.0,False,20.0,False,,,5.0488790461,False,4.6,False,655.0,False,,,,,29.0,False,14.9,False,,,,
40355,NUM1,Numedalslågen v/E18,2010-01-07 00:00:00,,,,,40.0,False,200.0,False,2.0,False,,,3.2732139578,False,2.5,False,355.0,False,,,,,5.0,False,1.53,False,,,,
40355,NUM1,Numedalslågen v/E18,2010-02-04 00:00:00,,,,,40.0,False,220.0,False,1.0,False,,,2.9950977392,False,2.1,False,370.0,False,,,,,3.0,False,1.11,False,,,,
40355,NUM1,Numedalslågen v/E18,2010-03-04 00:00:00,,,,,88.0,False,280.0,False,16.0,False,,,3.7224786187,False,2.2,False,540.0,False,,,,,21.0,False,13.8,False,,,,
40355,NUM1,Numedalslågen v/E18,2010-04-07 00:00:00,,,,,33.0,False,715.0,False,9.0,False,,,5.5837179281,False,4.4,False,935.0,False,,,,,16.0,False,5.86,False,,,,
40355,NUM1,Numedalslågen v/E18,2010-05-06 00:00:00,,,,,18.0,False,185.0,False,2.0,False,,,3.4871495106,False,6.0,False,375.0,False,,,,,8.0,False,2.43,False,,,,
40355,NUM1,Numedalslågen v/E18,2010-06-02 00:00:00,,,,,25.0,False,175.0,False,1.0,False,,,3.2304268473,False,4.7,False,355.0,False,,,,,7.0,False,1.4,False,,,,
40355,NUM1,Numedalslågen v/E18,2010-07-06 00:00:00,,,,,17.0,False,74.0,False,4.0,False,,,2.4602588572,False,3.1,False,245.0,False,,,,,12.0,False,6.62,False,,,,
40355,NUM1,Numedalslågen v/E18,2010-08-04 00:00:00,,,,,19.0,False,69.0,False,5.0,False,,,2.289110415,False,5.0,False,250.0,False,,,,,11.0,False,3.35,False,,,,
40355,NUM1,Numedalslågen v/E18,2010-09-06 00:00:00,,,,,22.0,False,155.0,False,3.0,False,,,3.5299366212,False,7.0,False,375.0,False,,,,,8.0,False,1.85,False,,,,
40355,NUM1,Numedalslågen v/E18,2010-10-06 00:00:00,,,,,9.0,False,185.0,False,6.0,False,,,4.0861690585,False,6.1,False,470.0,False,,,,,13.0,False,6.24,False,,,,
40355,NUM1,Numedalslågen v/E18,2010-11-04 00:00:00,,,,,22.0,False,290.0,False,5.0,False,,,4.6210079405,False,6.0,False,560.0,False,,,,,12.0,False,4.4,False,,,,
40355,NUM1,Numedalslågen v/E18,2010-12-02 00:00:00,,,,,37.0,False,160.0,False,3.0,False,,,3.3373946237,False,2.9,False,340.0,False,,,,,8.0,False,2.11,False,,,,
40355,NUM1,Numedalslågen v/E18,2011-01-06 00:00:00,,,,,69.0,False,185.0,False,9.0,False,,,3.0806719603,False,3.1,False,615.0,False,,,,,13.0,False,5.45,False,,,,
40355,NUM1,Numedalslågen v/E18,2011-02-03 00:00:00,,,,,54.0,False,240.0,False,2.0,False,,,3.5513301765,False,3.9,False,515.0,False,,,,,7.0,False,8.27,False,,,,
40355,NUM1,Numedalslågen v/E18,2011-03-07 00:00:00,,,,,51.0,False,180.0,False,2.0,False,,,2.9950977392,False,2.0,False,340.0,False,,,,,5.0,False,1.02,False,,,,
40355,NUM1,Numedalslågen v/E18,2011-04-06 00:00:00,,,,,29.0,False,800.0,False,13.0,False,,,5.7976534809,False,5.4,False,1090.0,False,,,,,31.0,False,17.9,False,,,,
40355,NUM1,Numedalslågen v/E18,2011-05-09 00:00:00,,,,,47.0,False,225.0,False,5.0,False,,,3.0164912945,False,3.1,False,455.0,False,,,,,5.0,False,0.97,False,,,,
40355,NUM1,Numedalslågen v/E18,2011-06-07 00:00:00,,,,,20.0,False,130.0,False,2.0,False,,,2.8453428522,False,4.5,False,335.0,False,,,,,8.0,False,3.45,False,,,,
40355,NUM1,Numedalslågen v/E18,2011-07-05 00:00:00,,,,,6.0,False,115.0,False,2.0,False,,,3.1234590709,False,5.93,False,320.0,False,,,,,9.0,False,1.84,False,,,,
40355,NUM1,Numedalslågen v/E18,2011-08-03 00:00:00,,,,,13.0,False,105.0,False,3.0,False,,,3.1876397367,False,5.1,False,305.0,False,,,,,8.0,False,3.23,False,,,,
40355,NUM1,Numedalslågen v/E18,2011-09-05 00:00:00,,,,,45.0,False,195.0,False,5.0,False,,,4.0861690585,False,6.2,False,480.0,False,,,,,11.0,False,5.18,False,,,,
40355,NUM1,Numedalslågen v/E18,2011-10-05 00:00:00,,,,,22.0,False,175.0,False,2.0,False,,,3.5727237318,False,4.2,False,405.0,False,,,,,8.0,False,3.37,False,,,,
40355,NUM1,Numedalslågen v/E18,2011-11-03 00:00:00,,,,,21.0,False,195.0,False,2.0,False,,,3.7652657293,False,4.5,False,425.0,False,,,,,7.0,False,1.9,False,,,,
40355,NUM1,Numedalslågen v/E18,2011-12-06 00:00:00,,,,,26.0,False,270.0,False,5.0,False,,,4.3428917218,False,4.0,False,485.0,False,,,,,8.0,False,3.54,False,,,,
40355,NUM1,Numedalslågen v/E18,2012-01-04 00:00:00,,,,,13.0,False,360.0,False,27.0,False,,,4.7279757169,False,4.2,False,590.0,False,,,,,41.0,False,28.4,False,,,,
40355,NUM1,Numedalslågen v/E18,2012-02-06 00:00:00,,,,,38.0,False,295.0,False,6.0,False,,,3.4229688448,False,2.4,False,575.0,False,,,,,7.0,False,3.84,False,,,,
40355,NUM1,Numedalslågen v/E18,2012-03-05 00:00:00,,,,,45.0,False,320.0,False,27.0,False,,,4.5782208299,False,3.4,False,540.0,False,,,,,51.0,False,2.16,False,,,,
40355,NUM1,Numedalslågen v/E18,2012-04-02 00:00:00,,,,,16.0,False,160.0,False,4.0,False,,,3.4443624001,False,3.9,False,345.0,False,,,,,10.0,False,2.65,False,,,,
40355,NUM1,Numedalslågen v/E18,2012-05-07 00:00:00,,,,,13.0,False,150.0,False,4.0,False,,,3.1876397367,False,3.7,False,335.0,False,,,,,13.0,False,2.86,False,,,,
40355,NUM1,Numedalslågen v/E18,2012-06-06 00:00:00,,,,,20.0,False,110.0,False,1.0,False,,,2.6955879653,False,2.8,False,275.0,False,,,,,4.0,False,0.98,False,,,,
40355,NUM1,Numedalslågen v/E18,2012-07-04 00:00:00,,,,,9.0,False,130.0,False,3.0,False,,,2.9950977392,False,3.9,False,330.0,False,,,,,10.0,False,1.97,False,,,,
40355,NUM1,Numedalslågen v/E18,2012-08-07 00:00:00,,,,,13.0,False,105.0,False,9.0,False,,,3.0164912945,False,4.5,False,325.0,False,,,,,14.0,False,7.4,False,,,,
40355,NUM1,Numedalslågen v/E18,2012-09-05 00:00:00,,,,,17.0,False,77.0,False,2.0,False,,,2.6528008547,False,3.7,False,285.0,False,,,,,5.0,False,1.39,False,,,,
40355,NUM1,Numedalslågen v/E18,2012-10-04 00:00:00,,,,,18.0,False,205.0,False,18.0,False,,,4.4926466088,False,7.4,False,550.0,False,,,,,28.0,False,18.0,False,,,,
40355,NUM1,Numedalslågen v/E18,2012-11-07 00:00:00,,,,,19.0,False,285.0,False,6.0,False,,,4.4926466088,False,5.3,False,545.0,False,,,,,11.0,False,6.1,False,,,,
40355,NUM1,Numedalslågen v/E18,2012-12-06 00:00:00,,,,,29.0,False,180.0,False,2.0,False,,,3.6155108423,False,3.3,False,415.0,False,,,,,8.0,False,5.27,False,,,,
40355,NUM1,Numedalslågen v/E18,2013-01-03 10:25:00,3.8,False,,,46.0,False,420.0,False,9.0,False,,,5.0916661566,False,4.1,False,660.0,False,,,,,14.0,False,2.37,False,,,,
40355,NUM1,Numedalslågen v/E18,2013-02-06 08:35:00,3.0,False,,,155.0,False,225.0,False,28.0,False,,,3.743872174,False,3.7,False,1030.0,False,,,,,47.0,False,24.7,False,,,,
40355,NUM1,Numedalslågen v/E18,2013-03-06 08:40:00,1.9,False,,,86.0,False,229.0,False,4.0,False,,,3.4015752895,False,2.2,False,495.0,False,,,,,9.0,False,2.72,False,,,,
40355,NUM1,Numedalslågen v/E18,2013-04-08 09:00:00,1.9,False,,,96.0,False,295.0,False,5.0,False,,,3.4871495106,False,2.0,False,565.0,False,,,,,9.0,False,1.92,False,,,,
40355,NUM1,Numedalslågen v/E18,2013-05-06 00:00:00,5.3,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40355,NUM1,Numedalslågen v/E18,2013-05-06 09:45:00,,,,,23.0,False,230.0,False,5.0,False,,,3.9150206162,False,5.7,False,445.0,False,,,,,10.0,False,5.06,False,,,,
40355,NUM1,Numedalslågen v/E18,2013-05-24 12:10:00,,,,,12.0,False,270.0,False,18.0,False,,,3.743872174,False,6.7,False,490.0,False,,,,,26.0,False,17.5,False,,,,
