index	time	FA/RAMSES/DERIVED/RRS/CALIBRATED/SHIP_SHADDOW	FA/RAMSES/DERIVED/RRS/CALIBRATED/SUN_GLINT	FA/RAMSES/DERIVED/RRS/CALIBRATED/SUN_HEIGHT	longitude	latitude
65081	2023-09-14 23:04:36	1.0	1.0	-1.0		
65082	2023-09-14 23:05:00				11.501702	56.398287
65083	2023-09-14 23:05:06	1.0	1.0	-1.0		
65084	2023-09-14 23:05:36	1.0	1.0	-1.0		
65085	2023-09-14 23:06:00				11.496968	56.39401
65086	2023-09-14 23:06:06	1.0	1.0	-1.0		
65087	2023-09-14 23:06:36	1.0	1.0	-1.0		
65088	2023-09-14 23:07:00				11.492317	56.389727
65089	2023-09-14 23:07:06	1.0	1.0	-1.0		
65090	2023-09-14 23:07:36	1.0	1.0	-1.0		
65091	2023-09-14 23:08:00				11.487565	56.38548
65092	2023-09-14 23:08:06	1.0	1.0	-1.0		
65093	2023-09-14 23:08:36	1.0	1.0	-1.0		
65094	2023-09-14 23:09:00				11.482885	56.381198
65095	2023-09-14 23:09:06	1.0	1.0	-1.0		
65096	2023-09-14 23:09:36	1.0	1.0	-1.0		
65097	2023-09-14 23:10:00				11.478238	56.376928
65098	2023-09-14 23:10:06	1.0	1.0	-1.0		
65099	2023-09-14 23:10:36	1.0	1.0	-1.0		
65100	2023-09-14 23:11:00				11.473458	56.372743
65101	2023-09-14 23:11:06	1.0	1.0	-1.0		
65102	2023-09-14 23:11:36	1.0	1.0	-1.0		
65103	2023-09-14 23:12:00				11.468695	56.36854
65104	2023-09-14 23:12:06	1.0	1.0	-1.0		
65105	2023-09-14 23:12:37	1.0	1.0	-1.0		
65106	2023-09-14 23:13:00				11.463932	56.3643
65107	2023-09-14 23:13:07	1.0	1.0	-1.0		
65108	2023-09-14 23:13:37	1.0	1.0	-1.0		
65109	2023-09-14 23:14:00				11.459135	56.360157
65110	2023-09-14 23:14:07	1.0	1.0	-1.0		
65111	2023-09-14 23:14:37	1.0	1.0	-1.0		
65112	2023-09-14 23:15:00				11.45441	56.35597
65113	2023-09-14 23:15:07	1.0	1.0	-1.0		
65114	2023-09-14 23:15:37	1.0	1.0	-1.0		
65115	2023-09-14 23:16:00				11.449677	56.351813
65116	2023-09-14 23:16:07	1.0	1.0	-1.0		
65117	2023-09-14 23:16:37	1.0	1.0	-1.0		
65118	2023-09-14 23:17:00				11.444953	56.347688
65119	2023-09-14 23:17:07	1.0	1.0	-1.0		
65120	2023-09-14 23:17:37	1.0	1.0	-1.0		
65121	2023-09-14 23:18:00				11.44031	56.343545
65122	2023-09-14 23:18:07	1.0	1.0	-1.0		
65123	2023-09-14 23:18:37	1.0	1.0	-1.0		
65124	2023-09-14 23:19:00				11.435733	56.339493
65125	2023-09-14 23:19:08	1.0	1.0	-1.0		
65126	2023-09-14 23:19:38	1.0	1.0	-1.0		
65127	2023-09-14 23:20:00				11.430948	56.335258
65128	2023-09-14 23:20:08	1.0	1.0	-1.0		
65129	2023-09-14 23:20:38	1.0	1.0	-1.0		
65130	2023-09-14 23:21:00				11.426213	56.331085
65131	2023-09-14 23:21:08	1.0	1.0	-1.0		
65132	2023-09-14 23:21:38	1.0	1.0	-1.0		
65133	2023-09-14 23:22:00				11.421555	56.326928
65134	2023-09-14 23:22:08	1.0	1.0	-1.0		
65135	2023-09-14 23:22:38	1.0	1.0	-1.0		
65136	2023-09-14 23:23:00				11.41687	56.32277
65137	2023-09-14 23:23:08	1.0	1.0	-1.0		
65138	2023-09-14 23:23:38	1.0	1.0	-1.0		
65139	2023-09-14 23:24:00				11.412238	56.318558
65140	2023-09-14 23:24:08	1.0	1.0	-1.0		
65141	2023-09-14 23:24:38	1.0	1.0	-1.0		
65142	2023-09-14 23:25:00				11.407563	56.314368
65143	2023-09-14 23:25:08	1.0	1.0	-1.0		
65144	2023-09-14 23:25:38	1.0	1.0	-1.0		
65145	2023-09-14 23:26:00				11.403145	56.31009
65146	2023-09-14 23:26:09	1.0	1.0	-1.0		
65147	2023-09-14 23:26:39	1.0	1.0	-1.0		
65148	2023-09-14 23:27:00				11.398975	56.305733
65149	2023-09-14 23:27:09	1.0	1.0	-1.0		
65150	2023-09-14 23:27:39	1.0	1.0	-1.0		
65151	2023-09-14 23:28:00				11.394877	56.30135
65152	2023-09-14 23:28:09	1.0	1.0	-1.0		
65153	2023-09-14 23:28:39	1.0	1.0	-1.0		
65154	2023-09-14 23:29:00				11.390788	56.296953
65155	2023-09-14 23:29:09	1.0	1.0	-1.0		
65156	2023-09-14 23:29:39	1.0	1.0	-1.0		
65157	2023-09-14 23:30:00				11.3867	56.292535
65158	2023-09-14 23:30:09	1.0	1.0	-1.0		
65159	2023-09-14 23:30:39	1.0	1.0	-1.0		
65160	2023-09-14 23:31:00				11.382557	56.288152
65161	2023-09-14 23:31:09	1.0	1.0	-1.0		
65162	2023-09-14 23:31:39	1.0	1.0	-1.0		
65163	2023-09-14 23:32:00				11.37844	56.283732
65164	2023-09-14 23:32:09	1.0	1.0	-1.0		
65165	2023-09-14 23:32:39	1.0	1.0	-1.0		
65166	2023-09-14 23:33:00				11.374273	56.279335
65167	2023-09-14 23:33:09	1.0	1.0	-1.0		
65168	2023-09-14 23:33:39	1.0	1.0	-1.0		
65169	2023-09-14 23:34:00				11.370142	56.274885
65170	2023-09-14 23:34:10	1.0	1.0	-1.0		
65171	2023-09-14 23:34:40	1.0	1.0	-1.0		
65172	2023-09-14 23:35:00				11.36597	56.270492
65173	2023-09-14 23:35:10	1.0	1.0	-1.0		
65174	2023-09-14 23:35:40	1.0	1.0	-1.0		
65175	2023-09-14 23:36:00				11.361862	56.266073
65176	2023-09-14 23:36:10	1.0	1.0	-1.0		
65177	2023-09-14 23:36:40	1.0	1.0	-1.0		
65178	2023-09-14 23:37:00				11.357558	56.261703
65179	2023-09-14 23:37:10	1.0	1.0	-1.0		
65180	2023-09-14 23:37:40	1.0	1.0	-1.0		
65181	2023-09-14 23:38:00				11.353137	56.257367
65182	2023-09-14 23:38:10	1.0	1.0	-1.0		
65183	2023-09-14 23:38:40	1.0	1.0	-1.0		
65184	2023-09-14 23:39:00				11.34874	56.253003
65185	2023-09-14 23:39:10	1.0	1.0	-1.0		
65186	2023-09-14 23:39:40	1.0	1.0	-1.0		
65187	2023-09-14 23:40:00				11.34429	56.248658
65188	2023-09-14 23:40:10	1.0	1.0	-1.0		
65189	2023-09-14 23:40:40	1.0	1.0	-1.0		
65190	2023-09-14 23:41:00				11.339852	56.244307
65191	2023-09-14 23:41:10	1.0	1.0	-1.0		
65192	2023-09-14 23:41:40	1.0	1.0	-1.0		
65193	2023-09-14 23:42:00				11.335448	56.239907
65194	2023-09-14 23:42:11	1.0	1.0	-1.0		
65195	2023-09-14 23:42:41	1.0	1.0	-1.0		
65196	2023-09-14 23:43:00				11.33078	56.235667
65197	2023-09-14 23:43:11	1.0	1.0	-1.0		
65198	2023-09-14 23:43:41	1.0	1.0	-1.0		
65199	2023-09-14 23:44:00				11.325868	56.231475
65200	2023-09-14 23:44:11	1.0	1.0	-1.0		
65201	2023-09-14 23:44:41	1.0	1.0	-1.0		
65202	2023-09-14 23:45:00				11.321008	56.227288
65203	2023-09-14 23:45:11	1.0	1.0	-1.0		
65204	2023-09-14 23:45:41	1.0	1.0	-1.0		
65205	2023-09-14 23:46:00				11.316133	56.223065
65206	2023-09-14 23:46:11	1.0	1.0	-1.0		
65207	2023-09-14 23:46:41	1.0	1.0	-1.0		
65208	2023-09-14 23:47:00				11.311225	56.218843
65209	2023-09-14 23:47:11	1.0	1.0	-1.0		
65210	2023-09-14 23:47:41	1.0	1.0	-1.0		
65211	2023-09-14 23:48:00				11.306383	56.214538
65212	2023-09-14 23:48:11	1.0	1.0	-1.0		
65213	2023-09-14 23:48:42	1.0	1.0	-1.0		
65214	2023-09-14 23:49:00				11.301423	56.210285
65215	2023-09-14 23:49:12	1.0	1.0	-1.0		
65216	2023-09-14 23:49:42	1.0	1.0	-1.0		
65217	2023-09-14 23:50:00				11.29626	56.206047
65218	2023-09-14 23:50:12	1.0	1.0	-1.0		
65219	2023-09-14 23:50:42	1.0	1.0	-1.0		
65220	2023-09-14 23:51:00				11.290843	56.201947
65221	2023-09-14 23:51:12	1.0	1.0	-1.0		
65222	2023-09-14 23:51:42	1.0	1.0	-1.0		
65223	2023-09-14 23:52:00				11.28548	56.197972
65224	2023-09-14 23:52:12	1.0	1.0	-1.0		
65225	2023-09-14 23:52:42	1.0	1.0	-1.0		
65226	2023-09-14 23:53:00				11.279747	56.193958
65227	2023-09-14 23:53:12	1.0	1.0	-1.0		
65228	2023-09-14 23:53:42	1.0	1.0	-1.0		
65229	2023-09-14 23:54:00				11.273912	56.190093
65230	2023-09-14 23:54:12	1.0	1.0	-1.0		
65231	2023-09-14 23:54:43	1.0	1.0	-1.0		
65232	2023-09-14 23:55:00				11.267957	56.186318
65233	2023-09-14 23:55:13	1.0	1.0	-1.0		
65234	2023-09-14 23:55:43	1.0	1.0	-1.0		
65235	2023-09-14 23:56:00				11.261917	56.182602
65236	2023-09-14 23:56:13	1.0	1.0	-1.0		
65237	2023-09-14 23:56:43	1.0	1.0	-1.0		
65238	2023-09-14 23:57:00				11.255828	56.178833
65239	2023-09-14 23:57:13	1.0	1.0	-1.0		
65240	2023-09-14 23:57:43	1.0	1.0	-1.0		
65241	2023-09-14 23:58:00				11.249697	56.17505
65242	2023-09-14 23:58:13	1.0	1.0	-1.0		
65243	2023-09-14 23:58:43	1.0	1.0	-1.0		
65244	2023-09-14 23:59:00				11.243525	56.171272
65245	2023-09-14 23:59:13	1.0	1.0	-1.0		
65246	2023-09-14 23:59:43	1.0	1.0	-1.0		
65247	2023-09-15 00:00:00				11.237412	56.167418
65248	2023-09-15 00:00:13	1.0	1.0	-1.0		
65249	2023-09-15 00:00:43	1.0	1.0	-1.0		
65250	2023-09-15 00:01:00				11.231178	56.163577
65251	2023-09-15 00:01:13	1.0	1.0	-1.0		
65252	2023-09-15 00:01:43	1.0	1.0	-1.0		
65253	2023-09-15 00:02:00				11.224932	56.159722
65254	2023-09-15 00:02:13	1.0	1.0	-1.0		
65255	2023-09-15 00:02:43	1.0	1.0	-1.0		
65256	2023-09-15 00:03:00				11.218613	56.155883
65257	2023-09-15 00:03:14	1.0	1.0	-1.0		
65258	2023-09-15 00:03:44	1.0	1.0	-1.0		
65259	2023-09-15 00:04:00				11.21235	56.15204
65260	2023-09-15 00:04:14	1.0	1.0	-1.0		
65261	2023-09-15 00:04:44	1.0	1.0	-1.0		
65262	2023-09-15 00:05:00				11.206028	56.148188
65263	2023-09-15 00:05:14	1.0	1.0	-1.0		
65264	2023-09-15 00:05:44	1.0	1.0	-1.0		
65265	2023-09-15 00:06:00				11.199722	56.144338
65266	2023-09-15 00:06:14	1.0	1.0	-1.0		
65267	2023-09-15 00:06:44	1.0	1.0	-1.0		
65268	2023-09-15 00:07:00				11.19346	56.140445
65269	2023-09-15 00:07:14	1.0	1.0	-1.0		
65270	2023-09-15 00:07:44	1.0	1.0	-1.0		
65271	2023-09-15 00:08:00				11.187517	56.136457
65272	2023-09-15 00:08:14	1.0	1.0	-1.0		
65273	2023-09-15 00:08:44	1.0	1.0	-1.0		
65274	2023-09-15 00:09:00				11.182202	56.132183
65275	2023-09-15 00:09:14	1.0	1.0	-1.0		
65276	2023-09-15 00:09:44	1.0	1.0	-1.0		
65277	2023-09-15 00:10:00				11.177252	56.127795
65278	2023-09-15 00:10:14	1.0	1.0	-1.0		
65279	2023-09-15 00:10:44	1.0	1.0	-1.0		
65280	2023-09-15 00:11:00				11.172358	56.1234
65281	2023-09-15 00:11:14	1.0	1.0	-1.0		
65282	2023-09-15 00:11:44	1.0	1.0	-1.0		
65283	2023-09-15 00:12:00				11.1675	56.11899
65284	2023-09-15 00:12:14	1.0	1.0	-1.0		
65285	2023-09-15 00:12:44	1.0	1.0	-1.0		
65286	2023-09-15 00:13:00				11.162655	56.114568
65287	2023-09-15 00:13:15	1.0	1.0	-1.0		
65288	2023-09-15 00:13:45	1.0	1.0	-1.0		
65289	2023-09-15 00:14:00				11.157772	56.110135
65290	2023-09-15 00:14:15	1.0	1.0	-1.0		
65291	2023-09-15 00:14:45	1.0	1.0	-1.0		
65292	2023-09-15 00:15:00				11.152828	56.105743
65293	2023-09-15 00:15:15	1.0	1.0	-1.0		
65294	2023-09-15 00:15:45	1.0	1.0	-1.0		
65295	2023-09-15 00:16:00				11.147897	56.101347
65296	2023-09-15 00:16:15	1.0	1.0	-1.0		
65297	2023-09-15 00:16:45	1.0	1.0	-1.0		
65298	2023-09-15 00:17:00				11.143025	56.096917
65299	2023-09-15 00:17:15	1.0	1.0	-1.0		
65300	2023-09-15 00:17:45	1.0	1.0	-1.0		
65301	2023-09-15 00:18:00				11.138563	56.092355
65302	2023-09-15 00:18:15	1.0	1.0	-1.0		
65303	2023-09-15 00:18:45	1.0	1.0	-1.0		
65304	2023-09-15 00:19:00				11.13426	56.087808
65305	2023-09-15 00:19:15	1.0	1.0	-1.0		
65306	2023-09-15 00:19:45	1.0	1.0	-1.0		
65307	2023-09-15 00:20:00				11.130042	56.083258
65308	2023-09-15 00:20:16	1.0	1.0	-1.0		
65309	2023-09-15 00:20:46	1.0	1.0	-1.0		
65310	2023-09-15 00:21:00				11.125812	56.078703
65311	2023-09-15 00:21:16	1.0	1.0	-1.0		
65312	2023-09-15 00:21:46	1.0	1.0	-1.0		
65313	2023-09-15 00:22:00				11.121647	56.074162
65314	2023-09-15 00:22:16	1.0	1.0	-1.0		
65315	2023-09-15 00:22:46	1.0	1.0	-1.0		
65316	2023-09-15 00:23:00				11.117502	56.069587
65317	2023-09-15 00:23:16	1.0	1.0	-1.0		
65318	2023-09-15 00:23:46	1.0	1.0	-1.0		
65319	2023-09-15 00:24:00				11.113298	56.065038
65320	2023-09-15 00:24:16	1.0	1.0	-1.0		
65321	2023-09-15 00:24:46	1.0	1.0	-1.0		
65322	2023-09-15 00:25:00				11.109158	56.06045
65323	2023-09-15 00:25:16	1.0	1.0	-1.0		
65324	2023-09-15 00:25:46	1.0	1.0	-1.0		
65325	2023-09-15 00:26:00				11.10487	56.055938
65326	2023-09-15 00:26:16	1.0	1.0	-1.0		
65327	2023-09-15 00:26:46	1.0	1.0	-1.0		
65328	2023-09-15 00:27:00				11.100575	56.051383
65329	2023-09-15 00:27:16	1.0	1.0	-1.0		
65330	2023-09-15 00:27:47	1.0	1.0	-1.0		
65331	2023-09-15 00:28:00				11.096237	56.046843
65332	2023-09-15 00:28:17	1.0	1.0	-1.0		
65333	2023-09-15 00:28:47	1.0	1.0	-1.0		
65334	2023-09-15 00:29:00				11.091978	56.042235
65335	2023-09-15 00:29:17	1.0	1.0	-1.0		
65336	2023-09-15 00:29:47	1.0	1.0	-1.0		
65337	2023-09-15 00:30:00				11.08764	56.03767
65338	2023-09-15 00:30:17	1.0	1.0	-1.0		
65339	2023-09-15 00:30:47	1.0	1.0	-1.0		
65340	2023-09-15 00:31:00				11.083098	56.033132
65341	2023-09-15 00:31:17	1.0	1.0	-1.0		
65342	2023-09-15 00:31:47	1.0	1.0	-1.0		
65343	2023-09-15 00:32:00				11.078492	56.028582
65344	2023-09-15 00:32:17	1.0	1.0	-1.0		
65345	2023-09-15 00:32:47	1.0	1.0	-1.0		
65346	2023-09-15 00:33:00				11.073837	56.024073
65347	2023-09-15 00:33:17	1.0	1.0	-1.0		
65348	2023-09-15 00:33:47	1.0	1.0	-1.0		
65349	2023-09-15 00:34:00				11.069127	56.01958
65350	2023-09-15 00:34:17	1.0	1.0	-1.0		
65351	2023-09-15 00:34:48	1.0	1.0	-1.0		
65352	2023-09-15 00:35:00				11.064447	56.015043
65353	2023-09-15 00:35:18	1.0	1.0	-1.0		
65354	2023-09-15 00:35:48	1.0	1.0	-1.0		
65355	2023-09-15 00:36:00				11.059712	56.010525
65356	2023-09-15 00:36:18	1.0	1.0	-1.0		
65357	2023-09-15 00:36:48	1.0	1.0	-1.0		
65358	2023-09-15 00:37:00				11.054638	56.006118
65359	2023-09-15 00:37:18	1.0	1.0	-1.0		
65360	2023-09-15 00:37:48	1.0	1.0	-1.0		
65361	2023-09-15 00:38:00				11.049492	56.00172
65362	2023-09-15 00:38:18	1.0	1.0	-1.0		
65363	2023-09-15 00:38:48	1.0	1.0	-1.0		
65364	2023-09-15 00:39:00				11.044402	55.997325
65365	2023-09-15 00:39:18	1.0	1.0	-1.0		
65366	2023-09-15 00:39:48	1.0	1.0	-1.0		
65367	2023-09-15 00:40:00				11.0394	55.99302
65368	2023-09-15 00:40:18	1.0	1.0	-1.0		
65369	2023-09-15 00:40:48	1.0	1.0	-1.0		
65370	2023-09-15 00:41:00				11.03417	55.98857
65371	2023-09-15 00:41:18	1.0	1.0	-1.0		
65372	2023-09-15 00:41:48	1.0	1.0	-1.0		
65373	2023-09-15 00:42:00				11.029067	55.984233
65374	2023-09-15 00:42:18	1.0	1.0	-1.0		
65375	2023-09-15 00:42:48	1.0	1.0	-1.0		
65376	2023-09-15 00:43:00				11.024022	55.979843
65377	2023-09-15 00:43:18	1.0	1.0	-1.0		
65378	2023-09-15 00:43:49	1.0	1.0	-1.0		
65379	2023-09-15 00:44:00				11.01893	55.97548
65380	2023-09-15 00:44:19	1.0	1.0	-1.0		
65381	2023-09-15 00:44:49	1.0	1.0	-1.0		
65382	2023-09-15 00:45:00				11.013778	55.971095
65383	2023-09-15 00:45:19	1.0	1.0	-1.0		
65384	2023-09-15 00:45:49	1.0	1.0	-1.0		
65385	2023-09-15 00:46:00				11.008698	55.966688
65386	2023-09-15 00:46:19	1.0	1.0	-1.0		
65387	2023-09-15 00:46:49	1.0	1.0	-1.0		
65388	2023-09-15 00:47:00				11.003627	55.962283
65389	2023-09-15 00:47:19	1.0	1.0	-1.0		
65390	2023-09-15 00:47:49	1.0	1.0	-1.0		
65391	2023-09-15 00:48:00				10.998432	55.957933
65392	2023-09-15 00:48:19	1.0	1.0	-1.0		
65393	2023-09-15 00:48:49	1.0	1.0	-1.0		
65394	2023-09-15 00:49:00				10.993335	55.95359
65395	2023-09-15 00:49:19	1.0	1.0	-1.0		
65396	2023-09-15 00:49:49	1.0	1.0	-1.0		
65397	2023-09-15 00:50:00				10.988253	55.949268
65398	2023-09-15 00:50:20	1.0	1.0	-1.0		
65399	2023-09-15 00:50:50	1.0	1.0	-1.0		
65400	2023-09-15 00:51:00				10.983022	55.945085
65401	2023-09-15 00:51:20	1.0	1.0	-1.0		
65402	2023-09-15 00:51:50	1.0	1.0	-1.0		
65403	2023-09-15 00:52:00				10.977572	55.941037
65404	2023-09-15 00:52:20	1.0	1.0	-1.0		
65405	2023-09-15 00:52:50	1.0	1.0	-1.0		
65406	2023-09-15 00:53:00				10.972043	55.93711
65407	2023-09-15 00:53:20	1.0	1.0	-1.0		
65408	2023-09-15 00:53:50	1.0	1.0	-1.0		
65409	2023-09-15 00:54:00				10.966635	55.93316
65410	2023-09-15 00:54:20	1.0	1.0	-1.0		
65411	2023-09-15 00:54:50	1.0	1.0	-1.0		
65412	2023-09-15 00:55:00				10.961177	55.929197
65413	2023-09-15 00:55:20	1.0	1.0	-1.0		
65414	2023-09-15 00:55:50	1.0	1.0	-1.0		
65415	2023-09-15 00:56:00				10.955705	55.925193
65416	2023-09-15 00:56:20	1.0	1.0	-1.0		
65417	2023-09-15 00:56:50	1.0	1.0	-1.0		
65418	2023-09-15 00:57:00				10.94997	55.921253
65419	2023-09-15 00:57:20	1.0	1.0	-1.0		
65420	2023-09-15 00:57:50	1.0	1.0	-1.0		
65421	2023-09-15 00:58:00				10.944127	55.91735
65422	2023-09-15 00:58:20	1.0	1.0	-1.0		
65423	2023-09-15 00:58:50	1.0	1.0	-1.0		
65424	2023-09-15 00:59:00				10.938247	55.9134
65425	2023-09-15 00:59:21	1.0	1.0	-1.0		
65426	2023-09-15 00:59:51	1.0	1.0	-1.0		
65427	2023-09-15 01:00:00				10.932408	55.909438
65428	2023-09-15 01:00:21	1.0	1.0	-1.0		
65429	2023-09-15 01:00:51	1.0	1.0	-1.0		
65430	2023-09-15 01:01:00				10.92665	55.905593
65431	2023-09-15 01:01:21	1.0	1.0	-1.0		
65432	2023-09-15 01:01:51	1.0	1.0	-1.0		
65433	2023-09-15 01:02:00				10.92115	55.90184
65434	2023-09-15 01:02:21	1.0	1.0	-1.0		
65435	2023-09-15 01:02:51	1.0	1.0	-1.0		
65436	2023-09-15 01:03:00				10.915763	55.898168
65437	2023-09-15 01:03:21	1.0	1.0	-1.0		
65438	2023-09-15 01:03:51	1.0	1.0	-1.0		
65439	2023-09-15 01:04:00				10.910477	55.894573
65440	2023-09-15 01:04:21	1.0	1.0	-1.0		
65441	2023-09-15 01:04:51	1.0	1.0	-1.0		
65442	2023-09-15 01:05:00				10.905162	55.891035
65443	2023-09-15 01:05:21	1.0	1.0	-1.0		
65444	2023-09-15 01:05:52	1.0	1.0	-1.0		
65445	2023-09-15 01:06:00				10.900033	55.887503
65446	2023-09-15 01:06:22	1.0	1.0	-1.0		
65447	2023-09-15 01:06:52	1.0	1.0	-1.0		
65448	2023-09-15 01:07:00				10.895032	55.884032
65449	2023-09-15 01:07:22	1.0	1.0	-1.0		
65450	2023-09-15 01:07:52	1.0	1.0	-1.0		
65451	2023-09-15 01:08:00				10.890147	55.880635
65452	2023-09-15 01:08:22	1.0	1.0	-1.0		
65453	2023-09-15 01:08:52	1.0	1.0	-1.0		
65454	2023-09-15 01:09:00				10.885288	55.8773
65455	2023-09-15 01:09:22	1.0	1.0	-1.0		
65456	2023-09-15 01:09:52	1.0	1.0	-1.0		
65457	2023-09-15 01:10:00				10.880488	55.873948
65458	2023-09-15 01:10:22	1.0	1.0	-1.0		
65459	2023-09-15 01:10:52	1.0	1.0	-1.0		
65460	2023-09-15 01:11:00				10.875793	55.87062
65461	2023-09-15 01:11:22	1.0	1.0	-1.0		
65462	2023-09-15 01:11:52	1.0	1.0	-1.0		
65463	2023-09-15 01:12:00				10.871182	55.867312
65464	2023-09-15 01:12:22	1.0	1.0	-1.0		
65465	2023-09-15 01:12:52	1.0	1.0	-1.0		
65466	2023-09-15 01:13:00				10.866588	55.86406
65467	2023-09-15 01:13:22	1.0	1.0	-1.0		
65468	2023-09-15 01:13:53	1.0	1.0	-1.0		
65469	2023-09-15 01:14:00				10.862037	55.860823
65470	2023-09-15 01:14:23	1.0	1.0	-1.0		
65471	2023-09-15 01:14:53	1.0	1.0	-1.0		
65472	2023-09-15 01:15:00				10.857473	55.857565
65473	2023-09-15 01:15:23	1.0	1.0	-1.0		
65474	2023-09-15 01:15:53	1.0	1.0	-1.0		
65475	2023-09-15 01:16:00				10.852832	55.854278
65476	2023-09-15 01:16:23	1.0	1.0	-1.0		
65477	2023-09-15 01:16:53	1.0	1.0	-1.0		
65478	2023-09-15 01:17:00				10.84798	55.850935
65479	2023-09-15 01:17:23	1.0	1.0	-1.0		
65480	2023-09-15 01:17:53	1.0	1.0	-1.0		
65481	2023-09-15 01:18:00				10.843138	55.847538
65482	2023-09-15 01:18:23	1.0	1.0	-1.0		
65483	2023-09-15 01:18:53	1.0	1.0	-1.0		
65484	2023-09-15 01:19:00				10.83808	55.844033
65485	2023-09-15 01:19:23	1.0	1.0	-1.0		
65486	2023-09-15 01:19:53	1.0	1.0	-1.0		
65487	2023-09-15 01:20:00				10.833042	55.840527
65488	2023-09-15 01:20:23	-1.0	1.0	-1.0		
65489	2023-09-15 01:20:53	-1.0	1.0	-1.0		
65490	2023-09-15 01:21:00				10.828368	55.83675
65491	2023-09-15 01:21:23	-1.0	1.0	-1.0		
65492	2023-09-15 01:21:54	-1.0	1.0	-1.0		
65493	2023-09-15 01:22:00				10.823922	55.832863
65494	2023-09-15 01:22:24	-1.0	1.0	-1.0		
65495	2023-09-15 01:22:54	-1.0	1.0	-1.0		
65496	2023-09-15 01:23:00				10.819923	55.828788
65497	2023-09-15 01:23:24	-1.0	1.0	-1.0		
65498	2023-09-15 01:23:54	-1.0	1.0	-1.0		
65499	2023-09-15 01:24:00				10.81651	55.82449
65500	2023-09-15 01:24:24	-1.0	1.0	-1.0		
65501	2023-09-15 01:24:54	-1.0	1.0	-1.0		
65502	2023-09-15 01:25:00				10.81363	55.82
65503	2023-09-15 01:25:24	-1.0	1.0	-1.0		
65504	2023-09-15 01:25:54	-1.0	1.0	-1.0		
65505	2023-09-15 01:26:00				10.811512	55.81528
65506	2023-09-15 01:26:24	-1.0	1.0	-1.0		
65507	2023-09-15 01:26:54	-1.0	1.0	-1.0		
65508	2023-09-15 01:27:00				10.810195	55.810353
65509	2023-09-15 01:27:24	-1.0	1.0	-1.0		
65510	2023-09-15 01:27:54	-1.0	1.0	-1.0		
65511	2023-09-15 01:28:00				10.809215	55.80532
65512	2023-09-15 01:28:24	-1.0	1.0	-1.0		
65513	2023-09-15 01:28:54	-1.0	1.0	-1.0		
65514	2023-09-15 01:29:00				10.80822	55.80025
65515	2023-09-15 01:29:25	-1.0	1.0	-1.0		
65516	2023-09-15 01:29:55	-1.0	1.0	-1.0		
65517	2023-09-15 01:30:00				10.807188	55.795213
65518	2023-09-15 01:30:25	-1.0	1.0	-1.0		
65519	2023-09-15 01:30:55	-1.0	1.0	-1.0		
65520	2023-09-15 01:31:00				10.806068	55.79015
65521	2023-09-15 01:31:25	-1.0	1.0	-1.0		
65522	2023-09-15 01:31:55	-1.0	1.0	-1.0		
65523	2023-09-15 01:32:00				10.804938	55.785062
65524	2023-09-15 01:32:25	-1.0	1.0	-1.0		
65525	2023-09-15 01:32:55	-1.0	1.0	-1.0		
65526	2023-09-15 01:33:00				10.804037	55.779998
65527	2023-09-15 01:33:25	-1.0	1.0	-1.0		
65528	2023-09-15 01:33:55	-1.0	1.0	-1.0		
65529	2023-09-15 01:34:00				10.803243	55.77476
65530	2023-09-15 01:34:25	-1.0	1.0	-1.0		
65531	2023-09-15 01:34:55	-1.0	1.0	-1.0		
65532	2023-09-15 01:35:00				10.802477	55.769602
65533	2023-09-15 01:35:25	-1.0	1.0	-1.0		
65534	2023-09-15 01:35:56	-1.0	1.0	-1.0		
65535	2023-09-15 01:36:00				10.801688	55.764353
65536	2023-09-15 01:36:26	-1.0	1.0	-1.0		
65537	2023-09-15 01:36:56	-1.0	1.0	-1.0		
65538	2023-09-15 01:37:00				10.800827	55.759158
65539	2023-09-15 01:37:26	-1.0	1.0	-1.0		
65540	2023-09-15 01:37:56	-1.0	1.0	-1.0		
65541	2023-09-15 01:38:00				10.799752	55.753918
65542	2023-09-15 01:38:26	-1.0	1.0	-1.0		
65543	2023-09-15 01:38:56	-1.0	1.0	-1.0		
65544	2023-09-15 01:39:00				10.798302	55.748772
65545	2023-09-15 01:39:26	-1.0	1.0	-1.0		
65546	2023-09-15 01:39:56	-1.0	1.0	-1.0		
65547	2023-09-15 01:40:00				10.7967	55.743615
65548	2023-09-15 01:40:26	-1.0	1.0	-1.0		
65549	2023-09-15 01:40:56	-1.0	1.0	-1.0		
65550	2023-09-15 01:41:00				10.795078	55.738448
65551	2023-09-15 01:41:26	-1.0	1.0	-1.0		
65552	2023-09-15 01:41:56	-1.0	1.0	-1.0		
65553	2023-09-15 01:42:00				10.793437	55.733263
65554	2023-09-15 01:42:26	-1.0	1.0	-1.0		
65555	2023-09-15 01:42:56	-1.0	1.0	-1.0		
65556	2023-09-15 01:43:00				10.791795	55.728078
65557	2023-09-15 01:43:27	-1.0	1.0	-1.0		
65558	2023-09-15 01:43:57	-1.0	1.0	-1.0		
65559	2023-09-15 01:44:00				10.790113	55.722903
65560	2023-09-15 01:44:27	-1.0	1.0	-1.0		
65561	2023-09-15 01:44:57	-1.0	1.0	-1.0		
65562	2023-09-15 01:45:00				10.788428	55.717733
